time;gFx;gFy;gFz;TgF;Actividad;movil;sujeto
7,298928;-0,0943;0,962;0,2707;1,004;stairs;Samsung Galaxy S10;Isaías
7,304009;-0,0975;0,9611;0,2722;1,004;stairs;Samsung Galaxy S10;Isaías
7,309221;-0,1002;0,9562;0,2773;1,001;stairs;Samsung Galaxy S10;Isaías
7,314873;-0,1021;0,9552;0,2861;1,002;stairs;Samsung Galaxy S10;Isaías
7,319356;-0,0997;0,9537;0,2907;1,002;stairs;Samsung Galaxy S10;Isaías
7,326601;-0,0982;0,9513;0,2934;1;stairs;Samsung Galaxy S10;Isaías
7,329444;-0,0948;0,954;0,2944;1,003;stairs;Samsung Galaxy S10;Isaías
7,336322;-0,0975;0,9552;0,2939;1,004;stairs;Samsung Galaxy S10;Isaías
7,339409;-0,098;0,9584;0,2953;1,008;stairs;Samsung Galaxy S10;Isaías
7,345314;-0,0997;0,9581;0,2917;1,006;stairs;Samsung Galaxy S10;Isaías
7,350619;-0,1048;0,9574;0,2866;1,005;stairs;Samsung Galaxy S10;Isaías
7,354661;-0,1065;0,9572;0,279;1,003;stairs;Samsung Galaxy S10;Isaías
7,361171;-0,1114;0,9574;0,2734;1,002;stairs;Samsung Galaxy S10;Isaías
7,365543;-0,1134;0,9623;0,2707;1,006;stairs;Samsung Galaxy S10;Isaías
7,370085;-0,1126;0,964;0,2714;1,008;stairs;Samsung Galaxy S10;Isaías
7,374731;-0,1099;0,9652;0,2741;1,009;stairs;Samsung Galaxy S10;Isaías
7,380502;-0,1087;0,964;0,2778;1,009;stairs;Samsung Galaxy S10;Isaías
7,386321;-0,1036;0,9628;0,2795;1,008;stairs;Samsung Galaxy S10;Isaías
7,391653;-0,0989;0,9618;0,2792;1,006;stairs;Samsung Galaxy S10;Isaías
7,395024;-0,0933;0,9616;0,28;1,006;stairs;Samsung Galaxy S10;Isaías
7,401184;-0,0872;0,9606;0,2812;1,005;stairs;Samsung Galaxy S10;Isaías
7,406201;-0,0845;0,9613;0,2822;1,005;stairs;Samsung Galaxy S10;Isaías
7,410505;-0,0804;0,9603;0,2885;1,006;stairs;Samsung Galaxy S10;Isaías
7,415757;-0,0806;0,9611;0,3;1,01;stairs;Samsung Galaxy S10;Isaías
7,421517;-0,0804;0,9601;0,3088;1,012;stairs;Samsung Galaxy S10;Isaías
7,431936;-0,0804;0,9557;0,3154;1,01;stairs;Samsung Galaxy S10;Isaías
7,43244;-0,0843;0,9498;0,3144;1,004;stairs;Samsung Galaxy S10;Isaías
7,44478;-0,086;0,9442;0,308;0,997;stairs;Samsung Galaxy S10;Isaías
7,445047;-0,086;0,9403;0,3022;0,991;stairs;Samsung Galaxy S10;Isaías
7,446306;-0,0889;0,9403;0,2929;0,989;stairs;Samsung Galaxy S10;Isaías
7,450827;-0,0899;0,9349;0,2861;0,982;stairs;Samsung Galaxy S10;Isaías
7,456385;-0,0977;0,9332;0,28;0,979;stairs;Samsung Galaxy S10;Isaías
7,460987;-0,109;0,9298;0,2736;0,975;stairs;Samsung Galaxy S10;Isaías
7,466667;-0,1158;0,9234;0,2624;0,967;stairs;Samsung Galaxy S10;Isaías
7,471957;-0,1224;0,9181;0,2526;0,96;stairs;Samsung Galaxy S10;Isaías
7,476194;-0,1241;0,9137;0,2465;0,954;stairs;Samsung Galaxy S10;Isaías
7,481289;-0,1217;0,9076;0,2318;0,945;stairs;Samsung Galaxy S10;Isaías
7,487178;-0,1163;0,909;0,2177;0,942;stairs;Samsung Galaxy S10;Isaías
7,491645;-0,1077;0,9093;0,1998;0,937;stairs;Samsung Galaxy S10;Isaías
7,496472;-0,1014;0,9112;0,1822;0,935;stairs;Samsung Galaxy S10;Isaías
7,502273;-0,0985;0,9142;0,1676;0,935;stairs;Samsung Galaxy S10;Isaías
7,506705;-0,0926;0,9188;0,1551;0,936;stairs;Samsung Galaxy S10;Isaías
7,511759;-0,085;0,9254;0,1471;0,941;stairs;Samsung Galaxy S10;Isaías
7,521227;-0,0774;0,9298;0,1431;0,944;stairs;Samsung Galaxy S10;Isaías
7,528769;-0,0696;0,9391;0,1419;0,952;stairs;Samsung Galaxy S10;Isaías
7,529318;-0,0616;0,9442;0,1424;0,957;stairs;Samsung Galaxy S10;Isaías
7,542635;-0,0581;0,9489;0,1397;0,961;stairs;Samsung Galaxy S10;Isaías
7,543334;-0,055;0,9503;0,1405;0,962;stairs;Samsung Galaxy S10;Isaías
7,543678;-0,0547;0,9525;0,1392;0,964;stairs;Samsung Galaxy S10;Isaías
7,547937;-0,0574;0,9518;0,1412;0,964;stairs;Samsung Galaxy S10;Isaías
7,553675;-0,0611;0,9479;0,1493;0,962;stairs;Samsung Galaxy S10;Isaías
7,557298;-0,0628;0,9444;0,1549;0,959;stairs;Samsung Galaxy S10;Isaías
7,562293;-0,0694;0,9413;0,1651;0,958;stairs;Samsung Galaxy S10;Isaías
7,568619;-0,0757;0,9369;0,1759;0,956;stairs;Samsung Galaxy S10;Isaías
7,572783;-0,0848;0,9327;0,1922;0,956;stairs;Samsung Galaxy S10;Isaías
7,577761;-0,0916;0,9317;0,2077;0,959;stairs;Samsung Galaxy S10;Isaías
7,583091;-0,0943;0,9303;0,2223;0,961;stairs;Samsung Galaxy S10;Isaías
7,588001;-0,0943;0,9308;0,2372;0,965;stairs;Samsung Galaxy S10;Isaías
7,592942;-0,0921;0,9337;0,247;0,97;stairs;Samsung Galaxy S10;Isaías
7,599039;-0,0933;0,9369;0,2511;0,974;stairs;Samsung Galaxy S10;Isaías
7,603002;-0,0884;0,9403;0,248;0,976;stairs;Samsung Galaxy S10;Isaías
7,60822;-0,0838;0,9462;0,2389;0,979;stairs;Samsung Galaxy S10;Isaías
7,614532;-0,084;0,9486;0,2311;0,98;stairs;Samsung Galaxy S10;Isaías
7,621064;-0,0811;0,9552;0,2235;0,984;stairs;Samsung Galaxy S10;Isaías
7,623423;-0,0808;0,9628;0,2143;0,99;stairs;Samsung Galaxy S10;Isaías
7,628903;-0,0823;0,9689;0,2086;0,995;stairs;Samsung Galaxy S10;Isaías
7,645202;-0,0843;0,9703;0,1976;0,994;stairs;Samsung Galaxy S10;Isaías
7,646158;-0,0884;0,9708;0,1932;0,994;stairs;Samsung Galaxy S10;Isaías
7,646582;-0,0916;0,9706;0,193;0,994;stairs;Samsung Galaxy S10;Isaías
7,650256;-0,095;0,9718;0,2042;0,998;stairs;Samsung Galaxy S10;Isaías
7,653975;-0,098;0,975;0,2084;1,002;stairs;Samsung Galaxy S10;Isaías
7,659036;-0,1041;0,9769;0,2067;1,004;stairs;Samsung Galaxy S10;Isaías
7,664843;-0,1148;0,9764;0,2101;1,005;stairs;Samsung Galaxy S10;Isaías
7,670706;-0,1268;0,9725;0,2147;1,004;stairs;Samsung Galaxy S10;Isaías
7,674095;-0,1324;0,9701;0,2221;1,004;stairs;Samsung Galaxy S10;Isaías
7,679748;-0,1348;0,9674;0,2245;1,002;stairs;Samsung Galaxy S10;Isaías
7,685522;-0,1412;0,9659;0,227;1,002;stairs;Samsung Galaxy S10;Isaías
7,690383;-0,14;0,9645;0,2301;1,001;stairs;Samsung Galaxy S10;Isaías
7,694115;-0,1414;0,9652;0,2335;1,003;stairs;Samsung Galaxy S10;Isaías
7,700751;-0,1368;0,9691;0,2355;1,007;stairs;Samsung Galaxy S10;Isaías
7,705027;-0,1341;0,9723;0,2367;1,01;stairs;Samsung Galaxy S10;Isaías
7,710759;-0,1292;0,9804;0,2382;1,017;stairs;Samsung Galaxy S10;Isaías
7,714565;-0,1273;0,9872;0,2375;1,023;stairs;Samsung Galaxy S10;Isaías
7,723751;-0,1239;0,9901;0,2387;1,026;stairs;Samsung Galaxy S10;Isaías
7,724684;-0,1187;0,9935;0,2423;1,03;stairs;Samsung Galaxy S10;Isaías
7,730108;-0,1129;1,0006;0,2436;1,036;stairs;Samsung Galaxy S10;Isaías
7,741623;-0,1107;1,0053;0,246;1,041;stairs;Samsung Galaxy S10;Isaías
7,741878;-0,1068;1,0094;0,2492;1,045;stairs;Samsung Galaxy S10;Isaías
7,745492;-0,1053;1,0121;0,2475;1,047;stairs;Samsung Galaxy S10;Isaías
7,750963;-0,0946;1,0182;0,2506;1,053;stairs;Samsung Galaxy S10;Isaías
7,755648;-0,0899;1,0263;0,2533;1,061;stairs;Samsung Galaxy S10;Isaías
7,760093;-0,0843;1,0392;0,2572;1,074;stairs;Samsung Galaxy S10;Isaías
7,765109;-0,084;1,0505;0,2658;1,087;stairs;Samsung Galaxy S10;Isaías
7,771219;-0,087;1,0615;0,2744;1,1;stairs;Samsung Galaxy S10;Isaías
7,775412;-0,0889;1,0727;0,2875;1,114;stairs;Samsung Galaxy S10;Isaías
7,780431;-0,0919;1,0771;0,3071;1,124;stairs;Samsung Galaxy S10;Isaías
7,785482;-0,0965;1,082;0,3303;1,135;stairs;Samsung Galaxy S10;Isaías
7,790871;-0,0985;1,0857;0,3584;1,148;stairs;Samsung Galaxy S10;Isaías
7,795507;-0,1004;1,0881;0,3845;1,158;stairs;Samsung Galaxy S10;Isaías
7,803645;-0,0985;1,0927;0,4107;1,171;stairs;Samsung Galaxy S10;Isaías
7,805845;-0,0997;1,0976;0,4314;1,184;stairs;Samsung Galaxy S10;Isaías
7,810825;-0,0965;1,1023;0,4446;1,192;stairs;Samsung Galaxy S10;Isaías
7,817166;-0,0943;1,1054;0,4476;1,196;stairs;Samsung Galaxy S10;Isaías
7,824139;-0,0968;1,1062;0,4436;1,196;stairs;Samsung Galaxy S10;Isaías
7,82623;-0,098;1,1059;0,4282;1,19;stairs;Samsung Galaxy S10;Isaías
7,831242;-0,0948;1,1108;0,406;1,186;stairs;Samsung Galaxy S10;Isaías
7,840709;-0,0963;1,1123;0,3787;1,179;stairs;Samsung Galaxy S10;Isaías
7,841889;-0,0987;1,1118;0,3496;1,17;stairs;Samsung Galaxy S10;Isaías
7,84671;-0,1004;1,113;0,3205;1,163;stairs;Samsung Galaxy S10;Isaías
7,851805;-0,1007;1,112;0,2975;1,156;stairs;Samsung Galaxy S10;Isaías
7,856526;-0,1021;1,1154;0,2822;1,155;stairs;Samsung Galaxy S10;Isaías
7,861412;-0,0994;1,1164;0,2653;1,152;stairs;Samsung Galaxy S10;Isaías
7,868449;-0,0968;1,1196;0,2541;1,152;stairs;Samsung Galaxy S10;Isaías
7,87247;-0,0982;1,1218;0,2458;1,153;stairs;Samsung Galaxy S10;Isaías
7,877869;-0,0985;1,1245;0,2392;1,154;stairs;Samsung Galaxy S10;Isaías
7,881732;-0,1024;1,1277;0,2421;1,158;stairs;Samsung Galaxy S10;Isaías
7,886863;-0,1043;1,1296;0,2545;1,163;stairs;Samsung Galaxy S10;Isaías
7,893396;-0,0982;1,1304;0,2744;1,167;stairs;Samsung Galaxy S10;Isaías
7,896957;-0,085;1,1296;0,3007;1,172;stairs;Samsung Galaxy S10;Isaías
7,903822;-0,0711;1,1255;0,3249;1,174;stairs;Samsung Galaxy S10;Isaías
7,907951;-0,064;1,1243;0,3525;1,18;stairs;Samsung Galaxy S10;Isaías
7,912144;-0,0589;1,1238;0,3698;1,185;stairs;Samsung Galaxy S10;Isaías
7,921388;-0,0518;1,1213;0,3811;1,185;stairs;Samsung Galaxy S10;Isaías
7,922316;-0,0462;1,1137;0,3843;1,179;stairs;Samsung Galaxy S10;Isaías
7,927372;-0,0374;1,1064;0,3838;1,172;stairs;Samsung Galaxy S10;Isaías
7,932568;-0,0276;1,1015;0,3816;1,166;stairs;Samsung Galaxy S10;Isaías
7,939884;-0,0171;1,0969;0,375;1,159;stairs;Samsung Galaxy S10;Isaías
7,943862;-0,0076;1,093;0,3698;1,154;stairs;Samsung Galaxy S10;Isaías
7,94751;0,0017;1,0925;0,3606;1,15;stairs;Samsung Galaxy S10;Isaías
7,952774;0,0103;1,0915;0,3501;1,146;stairs;Samsung Galaxy S10;Isaías
7,958449;0,0171;1,094;0,3362;1,145;stairs;Samsung Galaxy S10;Isaías
7,96283;0,0208;1,0942;0,3198;1,14;stairs;Samsung Galaxy S10;Isaías
7,969013;0,0176;1,0935;0,3049;1,135;stairs;Samsung Galaxy S10;Isaías
7,974008;0,0093;1,0932;0,2878;1,131;stairs;Samsung Galaxy S10;Isaías
7,979174;-0,0007;1,0869;0,2756;1,121;stairs;Samsung Galaxy S10;Isaías
7,983021;-0,0117;1,0839;0,2673;1,116;stairs;Samsung Galaxy S10;Isaías
7,988185;-0,0215;1,0754;0,2607;1,107;stairs;Samsung Galaxy S10;Isaías
7,994078;-0,0303;1,0669;0,2597;1,098;stairs;Samsung Galaxy S10;Isaías
7,998241;-0,0442;1,0551;0,2639;1,088;stairs;Samsung Galaxy S10;Isaías
8,003971;-0,0581;1,0378;0,2785;1,076;stairs;Samsung Galaxy S10;Isaías
8,010196;-0,0708;1,0209;0,3007;1,067;stairs;Samsung Galaxy S10;Isaías
8,014717;-0,0784;1,0016;0,3244;1,056;stairs;Samsung Galaxy S10;Isaías
8,023332;-0,0845;0,9821;0,3474;1,045;stairs;Samsung Galaxy S10;Isaías
8,024485;-0,0855;0,9633;0,3691;1,035;stairs;Samsung Galaxy S10;Isaías
8,029203;-0,0806;0,9518;0,3887;1,031;stairs;Samsung Galaxy S10;Isaías
8,041077;-0,0716;0,942;0,4058;1,028;stairs;Samsung Galaxy S10;Isaías
8,04169;-0,0577;0,9361;0,4168;1,026;stairs;Samsung Galaxy S10;Isaías
8,045327;-0,0386;0,9337;0,4172;1,023;stairs;Samsung Galaxy S10;Isaías
8,0501;-0,0195;0,9308;0,4138;1,019;stairs;Samsung Galaxy S10;Isaías
8,054006;-0,0039;0,9315;0,3984;1,013;stairs;Samsung Galaxy S10;Isaías
8,060438;0,0078;0,9352;0,3794;1,009;stairs;Samsung Galaxy S10;Isaías
8,064111;0,0176;0,9361;0,354;1,001;stairs;Samsung Galaxy S10;Isaías
8,071201;0,0269;0,9417;0,3281;0,998;stairs;Samsung Galaxy S10;Isaías
8,075116;0,0374;0,9444;0,2995;0,991;stairs;Samsung Galaxy S10;Isaías
8,079931;0,044;0,9503;0,2717;0,989;stairs;Samsung Galaxy S10;Isaías
8,08487;0,0437;0,9518;0,2497;0,985;stairs;Samsung Galaxy S10;Isaías
8,090797;0,0386;0,9518;0,2299;0,98;stairs;Samsung Galaxy S10;Isaías
8,095709;0,032;0,9523;0,2177;0,977;stairs;Samsung Galaxy S10;Isaías
8,099966;0,0276;0,9557;0,2089;0,979;stairs;Samsung Galaxy S10;Isaías
8,106807;0,023;0,9537;0,205;0,976;stairs;Samsung Galaxy S10;Isaías
8,110668;0,0188;0,9498;0,2011;0,971;stairs;Samsung Galaxy S10;Isaías
8,114822;0,0117;0,9398;0,2003;0,961;stairs;Samsung Galaxy S10;Isaías
8,123283;0,0027;0,9293;0,2018;0,951;stairs;Samsung Galaxy S10;Isaías
8,135192;-0,0076;0,9195;0,2064;0,942;stairs;Samsung Galaxy S10;Isaías
8,135591;-0,0161;0,9129;0,2177;0,939;stairs;Samsung Galaxy S10;Isaías
8,135987;-0,023;0,911;0,226;0,939;stairs;Samsung Galaxy S10;Isaías
8,140368;-0,0278;0,9122;0,2372;0,943;stairs;Samsung Galaxy S10;Isaías
8,145305;-0,032;0,9168;0,2482;0,95;stairs;Samsung Galaxy S10;Isaías
8,15161;-0,0381;0,921;0,2585;0,957;stairs;Samsung Galaxy S10;Isaías
8,155651;-0,0425;0,9273;0,2719;0,967;stairs;Samsung Galaxy S10;Isaías
8,160927;-0,0472;0,9317;0,2809;0,974;stairs;Samsung Galaxy S10;Isaías
8,166845;-0,0501;0,9352;0,2873;0,98;stairs;Samsung Galaxy S10;Isaías
8,171078;-0,0489;0,9391;0,2924;0,985;stairs;Samsung Galaxy S10;Isaías
8,175798;-0,0506;0,9454;0,2988;0,993;stairs;Samsung Galaxy S10;Isaías
8,182081;-0,0542;0,953;0,3029;1,001;stairs;Samsung Galaxy S10;Isaías
8,187392;-0,0484;0,9613;0,3073;1,01;stairs;Samsung Galaxy S10;Isaías
8,192451;-0,0428;0,9689;0,3098;1,018;stairs;Samsung Galaxy S10;Isaías
8,197247;-0,0393;0,9728;0,3102;1,022;stairs;Samsung Galaxy S10;Isaías
8,203025;-0,0354;0,9764;0,309;1,025;stairs;Samsung Galaxy S10;Isaías
8,206423;-0,0327;0,9821;0,3139;1,032;stairs;Samsung Galaxy S10;Isaías
8,212691;-0,0288;0,9867;0,3188;1,037;stairs;Samsung Galaxy S10;Isaías
8,216317;-0,0222;0,9913;0,3276;1,044;stairs;Samsung Galaxy S10;Isaías
8,224772;-0,0173;0,9952;0,3359;1,051;stairs;Samsung Galaxy S10;Isaías
8,226658;-0,0134;0,9948;0,3462;1,053;stairs;Samsung Galaxy S10;Isaías
8,231879;-0,0149;0,9928;0,3586;1,056;stairs;Samsung Galaxy S10;Isaías
8,243905;-0,0178;0,9909;0,3711;1,058;stairs;Samsung Galaxy S10;Isaías
8,244291;-0,0222;0,983;0,3804;1,054;stairs;Samsung Galaxy S10;Isaías
8,247574;-0,0242;0,9767;0,3914;1,052;stairs;Samsung Galaxy S10;Isaías
8,252543;-0,0251;0,9669;0,398;1,046;stairs;Samsung Galaxy S10;Isaías
8,25696;-0,0259;0,9555;0,4028;1,037;stairs;Samsung Galaxy S10;Isaías
8,263337;-0,0259;0,942;0,4021;1,025;stairs;Samsung Galaxy S10;Isaías
8,266994;-0,0261;0,9283;0,3975;1,01;stairs;Samsung Galaxy S10;Isaías
8,27364;-0,0259;0,9137;0,3884;0,993;stairs;Samsung Galaxy S10;Isaías
8,27755;-0,0249;0,8998;0,3735;0,975;stairs;Samsung Galaxy S10;Isaías
8,282203;-0,0212;0,8873;0,3518;0,955;stairs;Samsung Galaxy S10;Isaías
8,288605;-0,0203;0,878;0,3252;0,936;stairs;Samsung Galaxy S10;Isaías
8,293449;-0,0205;0,8668;0,2932;0,915;stairs;Samsung Galaxy S10;Isaías
8,297486;-0,0234;0,8575;0,2639;0,897;stairs;Samsung Galaxy S10;Isaías
8,304286;-0,023;0,8526;0,2414;0,886;stairs;Samsung Galaxy S10;Isaías
8,308617;-0,0242;0,846;0,2233;0,875;stairs;Samsung Galaxy S10;Isaías
8,312712;-0,0237;0,8436;0,2011;0,868;stairs;Samsung Galaxy S10;Isaías
8,323334;-0,0239;0,8423;0,1844;0,863;stairs;Samsung Galaxy S10;Isaías
8,324172;-0,0266;0,8462;0,1713;0,864;stairs;Samsung Galaxy S10;Isaías
8,327991;-0,0283;0,8455;0,1629;0,862;stairs;Samsung Galaxy S10;Isaías
8,333304;-0,0303;0,8436;0,1561;0,858;stairs;Samsung Galaxy S10;Isaías
8,342258;-0,0296;0,8428;0,1498;0,857;stairs;Samsung Galaxy S10;Isaías
8,343089;-0,0288;0,8404;0,1431;0,853;stairs;Samsung Galaxy S10;Isaías
8,349204;-0,0315;0,8353;0,1395;0,847;stairs;Samsung Galaxy S10;Isaías
8,353917;-0,0313;0,834;0,1356;0,846;stairs;Samsung Galaxy S10;Isaías
8,358498;-0,0298;0,8301;0,1368;0,842;stairs;Samsung Galaxy S10;Isaías
8,364451;-0,0298;0,8309;0,1392;0,843;stairs;Samsung Galaxy S10;Isaías
8,369068;-0,0286;0,8294;0,1476;0,843;stairs;Samsung Galaxy S10;Isaías
8,374621;-0,0249;0,8304;0,1556;0,845;stairs;Samsung Galaxy S10;Isaías
8,379108;-0,02;0,8372;0,1576;0,852;stairs;Samsung Galaxy S10;Isaías
8,38374;-0,0173;0,846;0,1537;0,86;stairs;Samsung Galaxy S10;Isaías
8,39019;-0,0103;0,8555;0,1615;0,871;stairs;Samsung Galaxy S10;Isaías
8,395098;-0,0054;0,8633;0,1625;0,879;stairs;Samsung Galaxy S10;Isaías
8,398974;-0,0063;0,8709;0,1678;0,887;stairs;Samsung Galaxy S10;Isaías
8,405862;-0,0073;0,8797;0,181;0,898;stairs;Samsung Galaxy S10;Isaías
8,410548;-0,0063;0,888;0,1947;0,909;stairs;Samsung Galaxy S10;Isaías
8,414072;-0,0085;0,8905;0,2047;0,914;stairs;Samsung Galaxy S10;Isaías
8,424007;-0,0132;0,8966;0,2128;0,922;stairs;Samsung Galaxy S10;Isaías
8,424952;-0,0212;0,8993;0,2177;0,925;stairs;Samsung Galaxy S10;Isaías
8,429739;-0,0291;0,901;0,2204;0,928;stairs;Samsung Galaxy S10;Isaías
8,434427;-0,0364;0,9022;0,2218;0,93;stairs;Samsung Galaxy S10;Isaías
8,443328;-0,0469;0,9022;0,2226;0,93;stairs;Samsung Galaxy S10;Isaías
8,44527;-0,0513;0,9032;0,2252;0,932;stairs;Samsung Galaxy S10;Isaías
8,449716;-0,0555;0,9049;0,2272;0,935;stairs;Samsung Galaxy S10;Isaías
8,454541;-0,0584;0,9063;0,2343;0,938;stairs;Samsung Galaxy S10;Isaías
8,460485;-0,0645;0,911;0,2401;0,944;stairs;Samsung Galaxy S10;Isaías
8,464711;-0,0723;0,9166;0,2436;0,951;stairs;Samsung Galaxy S10;Isaías
8,470537;-0,0787;0,9203;0,2651;0,961;stairs;Samsung Galaxy S10;Isaías
8,475682;-0,0782;0,9239;0,2778;0,968;stairs;Samsung Galaxy S10;Isaías
8,480057;-0,0823;0,9276;0,2949;0,977;stairs;Samsung Galaxy S10;Isaías
8,485757;-0,0852;0,9337;0,3112;0,988;stairs;Samsung Galaxy S10;Isaías
8,491225;-0,0889;0,9374;0,3247;0,996;stairs;Samsung Galaxy S10;Isaías
8,496432;-0,0936;0,9408;0,3408;1,005;stairs;Samsung Galaxy S10;Isaías
8,500329;-0,0902;0,9439;0,3581;1,014;stairs;Samsung Galaxy S10;Isaías
8,506216;-0,0801;0,9503;0,3672;1,022;stairs;Samsung Galaxy S10;Isaías
8,511354;-0,0721;0,9562;0,3698;1,028;stairs;Samsung Galaxy S10;Isaías
8,515449;-0,0662;0,9598;0,3635;1,029;stairs;Samsung Galaxy S10;Isaías
8,525867;-0,065;0,9686;0,3542;1,033;stairs;Samsung Galaxy S10;Isaías
8,526885;-0,0645;0,974;0,3454;1,035;stairs;Samsung Galaxy S10;Isaías
8,534916;-0,0633;0,9786;0,3352;1,036;stairs;Samsung Galaxy S10;Isaías
8,542598;-0,062;0,9786;0,3222;1,032;stairs;Samsung Galaxy S10;Isaías
8,543199;-0,054;0,9767;0,3112;1,026;stairs;Samsung Galaxy S10;Isaías
8,546092;-0,0498;0,9743;0,301;1,021;stairs;Samsung Galaxy S10;Isaías
8,551943;-0,0472;0,9708;0,2924;1,015;stairs;Samsung Galaxy S10;Isaías
8,556233;-0,0474;0,9701;0,2858;1,012;stairs;Samsung Galaxy S10;Isaías
8,562225;-0,044;0,9623;0,2817;1,004;stairs;Samsung Galaxy S10;Isaías
8,566075;-0,0379;0,953;0,2707;0,991;stairs;Samsung Galaxy S10;Isaías
8,571543;-0,0325;0,9491;0,2565;0,984;stairs;Samsung Galaxy S10;Isaías
8,576518;-0,031;0,9481;0,2396;0,978;stairs;Samsung Galaxy S10;Isaías
8,582404;-0,0367;0,9506;0,2262;0,978;stairs;Samsung Galaxy S10;Isaías
8,587123;-0,0423;0,9476;0,2135;0,972;stairs;Samsung Galaxy S10;Isaías
8,591766;-0,0472;0,9501;0,2072;0,974;stairs;Samsung Galaxy S10;Isaías
8,597223;-0,0501;0,9484;0,2033;0,971;stairs;Samsung Galaxy S10;Isaías
8,601842;-0,0474;0,9486;0,1988;0,97;stairs;Samsung Galaxy S10;Isaías
8,60892;-0,0454;0,9515;0,1991;0,973;stairs;Samsung Galaxy S10;Isaías
8,612543;-0,0469;0,9535;0,2001;0,975;stairs;Samsung Galaxy S10;Isaías
8,616892;-0,0437;0,9542;0,202;0,976;stairs;Samsung Galaxy S10;Isaías
8,623346;-0,0415;0,9552;0,2074;0,978;stairs;Samsung Galaxy S10;Isaías
8,631927;-0,0411;0,9552;0,214;0,98;stairs;Samsung Galaxy S10;Isaías
8,632262;-0,0359;0,9545;0,2252;0,981;stairs;Samsung Galaxy S10;Isaías
8,637627;-0,0325;0,9557;0,2392;0,986;stairs;Samsung Galaxy S10;Isaías
8,643742;-0,0296;0,9559;0,2487;0,988;stairs;Samsung Galaxy S10;Isaías
8,648369;-0,0227;0,9603;0,2617;0,996;stairs;Samsung Galaxy S10;Isaías
8,654962;-0,0151;0,9608;0,2668;0,997;stairs;Samsung Galaxy S10;Isaías
8,65874;-0,012;0,9623;0,2682;0,999;stairs;Samsung Galaxy S10;Isaías
8,663341;-0,001;0,9672;0,2646;1,003;stairs;Samsung Galaxy S10;Isaías
8,668734;0,0066;0,9728;0,2587;1,007;stairs;Samsung Galaxy S10;Isaías
8,673892;0,0107;0,9772;0,2504;1,009;stairs;Samsung Galaxy S10;Isaías
8,678813;0,0105;0,9801;0,2445;1,01;stairs;Samsung Galaxy S10;Isaías
8,683896;0,0115;0,9843;0,2392;1,013;stairs;Samsung Galaxy S10;Isaías
8,689213;0,0146;0,9884;0,2335;1,016;stairs;Samsung Galaxy S10;Isaías
8,693932;0,0217;0,9957;0,225;1,021;stairs;Samsung Galaxy S10;Isaías
8,699057;0,0247;0,9979;0,2165;1,021;stairs;Samsung Galaxy S10;Isaías
8,704958;0,0283;1,0014;0,2069;1,023;stairs;Samsung Galaxy S10;Isaías
8,708227;0,0313;1,0033;0,1969;1,023;stairs;Samsung Galaxy S10;Isaías
8,713356;0,0327;1,009;0,182;1,026;stairs;Samsung Galaxy S10;Isaías
8,719489;0,0342;1,0112;0,1715;1,026;stairs;Samsung Galaxy S10;Isaías
8,727312;0,0315;1,0107;0,1598;1,024;stairs;Samsung Galaxy S10;Isaías
8,737012;0,0293;1,0107;0,1515;1,022;stairs;Samsung Galaxy S10;Isaías
8,737636;0,023;1,0107;0,1456;1,021;stairs;Samsung Galaxy S10;Isaías
8,745415;0,0144;1,0085;0,1446;1,019;stairs;Samsung Galaxy S10;Isaías
8,746118;0,0068;1,0031;0,1434;1,013;stairs;Samsung Galaxy S10;Isaías
8,750313;-0,0005;1,0004;0,1414;1,01;stairs;Samsung Galaxy S10;Isaías
8,754627;-0,0073;0,997;0,1431;1,007;stairs;Samsung Galaxy S10;Isaías
8,759135;-0,0151;0,9931;0,1473;1,004;stairs;Samsung Galaxy S10;Isaías
8,763989;-0,0251;0,9894;0,1529;1,001;stairs;Samsung Galaxy S10;Isaías
8,770504;-0,0357;0,9845;0,1588;0,998;stairs;Samsung Galaxy S10;Isaías
8,774316;-0,0442;0,9796;0,1632;0,994;stairs;Samsung Galaxy S10;Isaías
8,779437;-0,052;0,9769;0,1661;0,992;stairs;Samsung Galaxy S10;Isaías
8,78533;-0,0535;0,9745;0,1691;0,99;stairs;Samsung Galaxy S10;Isaías
8,789815;-0,052;0,9743;0,17;0,99;stairs;Samsung Galaxy S10;Isaías
8,79459;-0,0537;0,9721;0,1713;0,988;stairs;Samsung Galaxy S10;Isaías
8,800716;-0,0518;0,9686;0,1725;0,985;stairs;Samsung Galaxy S10;Isaías
8,808418;-0,0472;0,9669;0,1713;0,983;stairs;Samsung Galaxy S10;Isaías
8,810086;-0,043;0,9669;0,1671;0,982;stairs;Samsung Galaxy S10;Isaías
8,819066;-0,0364;0,9674;0,1644;0,982;stairs;Samsung Galaxy S10;Isaías
8,830275;-0,0283;0,9716;0,1578;0,985;stairs;Samsung Galaxy S10;Isaías
8,830923;-0,0234;0,9738;0,1517;0,986;stairs;Samsung Galaxy S10;Isaías
8,83117;-0,0168;0,9764;0,1419;0,987;stairs;Samsung Galaxy S10;Isaías
8,835852;-0,0142;0,9804;0,1358;0,99;stairs;Samsung Galaxy S10;Isaías
8,840446;-0,0115;0,985;0,1314;0,994;stairs;Samsung Galaxy S10;Isaías
8,844936;-0,0032;0,9874;0,1226;0,995;stairs;Samsung Galaxy S10;Isaías
