time;gFx;gFy;gFz;TgF;Actividad;movil;sujeto
6,406099;-0,0032;0,1287;0,9979;1,006;standing;Samsung Galaxy S10;Isaías
6,411264;-0,0034;0,1268;0,9979;1,006;standing;Samsung Galaxy S10;Isaías
6,415448;-0,0044;0,1246;0,9967;1,004;standing;Samsung Galaxy S10;Isaías
6,421272;-0,0056;0,1261;0,9952;1,003;standing;Samsung Galaxy S10;Isaías
6,425777;-0,0046;0,1275;0,9945;1,003;standing;Samsung Galaxy S10;Isaías
6,43133;-0,0081;0,1285;0,9955;1,004;standing;Samsung Galaxy S10;Isaías
6,437311;-0,009;0,1295;0,994;1,002;standing;Samsung Galaxy S10;Isaías
6,441325;-0,0083;0,1304;0,9926;1,001;standing;Samsung Galaxy S10;Isaías
6,446654;-0,0085;0,1314;0,9906;0,999;standing;Samsung Galaxy S10;Isaías
6,45261;-0,009;0,1302;0,9911;1;standing;Samsung Galaxy S10;Isaías
6,456382;-0,0112;0,1268;0,9904;0,999;standing;Samsung Galaxy S10;Isaías
6,462262;-0,0103;0,1236;0,9894;0,997;standing;Samsung Galaxy S10;Isaías
6,46636;-0,0103;0,1251;0,9926;1;standing;Samsung Galaxy S10;Isaías
6,47189;-0,0081;0,1231;0,9948;1,002;standing;Samsung Galaxy S10;Isaías
6,477361;-0,0049;0,1243;0,9982;1,006;standing;Samsung Galaxy S10;Isaías
6,481577;-0,0063;0,1248;1,0014;1,009;standing;Samsung Galaxy S10;Isaías
6,491801;-0,0083;0,1224;1,0018;1,009;standing;Samsung Galaxy S10;Isaías
6,49271;-0,0081;0,1207;1,0006;1,008;standing;Samsung Galaxy S10;Isaías
6,496634;-0,0093;0,1187;0,9972;1,004;standing;Samsung Galaxy S10;Isaías
6,502369;-0,0056;0,1199;0,996;1,003;standing;Samsung Galaxy S10;Isaías
6,510835;-0,0024;0,1187;0,9913;0,998;standing;Samsung Galaxy S10;Isaías
6,512477;-0,0029;0,1163;0,9872;0,994;standing;Samsung Galaxy S10;Isaías
6,516948;-0,0022;0,1185;0,9857;0,993;standing;Samsung Galaxy S10;Isaías
6,522267;-0,0024;0,1173;0,9865;0,993;standing;Samsung Galaxy S10;Isaías
6,528127;-0,0005;0,1182;0,9889;0,996;standing;Samsung Galaxy S10;Isaías
6,533568;-0,002;0,1195;0,9899;0,997;standing;Samsung Galaxy S10;Isaías
6,537696;-0,001;0,1209;0,9899;0,997;standing;Samsung Galaxy S10;Isaías
6,543387;-0,0002;0,1192;0,9931;1;standing;Samsung Galaxy S10;Isaías
6,547409;-0,0022;0,1239;0,9979;1,006;standing;Samsung Galaxy S10;Isaías
6,555424;-0,0042;0,1248;1,0004;1,008;standing;Samsung Galaxy S10;Isaías
6,558759;-0,001;0,1278;1,0065;1,015;standing;Samsung Galaxy S10;Isaías
6,562856;0,0007;0,127;1,006;1,014;standing;Samsung Galaxy S10;Isaías
6,567723;-0,0012;0,1258;1,0048;1,013;standing;Samsung Galaxy S10;Isaías
6,573902;-0,0017;0,1243;1,0024;1,01;standing;Samsung Galaxy S10;Isaías
6,578414;-0,0015;0,1256;1,0006;1,008;standing;Samsung Galaxy S10;Isaías
6,58375;-0,0002;0,1243;0,9987;1,006;standing;Samsung Galaxy S10;Isaías
6,593572;0,0007;0,1239;0,9955;1,003;standing;Samsung Galaxy S10;Isaías
6,594515;-0,0007;0,1253;0,9955;1,003;standing;Samsung Galaxy S10;Isaías
6,597925;-0,0007;0,1253;0,9955;1,003;standing;Samsung Galaxy S10;Isaías
6,61276;0,0012;0,1243;0,9921;1;standing;Samsung Galaxy S10;Isaías
6,613679;0;0,1226;0,9904;0,998;standing;Samsung Galaxy S10;Isaías
6,61418;-0,0005;0,1214;0,9891;0,997;standing;Samsung Galaxy S10;Isaías
6,618225;-0,0015;0,1226;0,9884;0,996;standing;Samsung Galaxy S10;Isaías
6,62341;-0,001;0,1234;0,9906;0,998;standing;Samsung Galaxy S10;Isaías
6,62911;0;0,1229;0,9918;0,999;standing;Samsung Galaxy S10;Isaías
6,634787;-0,0015;0,1212;0,9906;0,998;standing;Samsung Galaxy S10;Isaías
6,638592;-0,0027;0,1195;0,9923;0,999;standing;Samsung Galaxy S10;Isaías
6,644569;-0,0002;0,1214;0,9952;1,003;standing;Samsung Galaxy S10;Isaías
6,649879;0,0027;0,1212;0,9948;1,002;standing;Samsung Galaxy S10;Isaías
6,655639;0,0024;0,1236;0,9931;1,001;standing;Samsung Galaxy S10;Isaías
6,659807;0,0027;0,1229;0,9916;0,999;standing;Samsung Galaxy S10;Isaías
6,664022;0,0022;0,1204;0,9896;0,997;standing;Samsung Galaxy S10;Isaías
6,669011;0,0022;0,1224;0,9889;0,996;standing;Samsung Galaxy S10;Isaías
6,674838;0,0017;0,1212;0,9887;0,996;standing;Samsung Galaxy S10;Isaías
6,67909;0,001;0,1212;0,9906;0,998;standing;Samsung Galaxy S10;Isaías
6,684213;0,002;0,1246;0,9904;0,998;standing;Samsung Galaxy S10;Isaías
6,693831;0,002;0,1248;0,9913;0,999;standing;Samsung Galaxy S10;Isaías
6,694926;0,0037;0,1219;0,9967;1,004;standing;Samsung Galaxy S10;Isaías
6,699821;0,0022;0,1217;0,9967;1,004;standing;Samsung Galaxy S10;Isaías
6,712535;0,0029;0,1221;0,9994;1,007;standing;Samsung Galaxy S10;Isaías
6,713648;0,0039;0,1217;0,9992;1,007;standing;Samsung Galaxy S10;Isaías
6,715067;0,0061;0,1207;0,9989;1,006;standing;Samsung Galaxy S10;Isaías
6,721504;0,0029;0,1182;0,9948;1,002;standing;Samsung Galaxy S10;Isaías
6,725224;-0,0027;0,1175;0,9904;0,997;standing;Samsung Galaxy S10;Isaías
6,730777;-0,0032;0,118;0,9913;0,998;standing;Samsung Galaxy S10;Isaías
6,735046;0;0,1231;0,9938;1,001;standing;Samsung Galaxy S10;Isaías
6,74028;0,0002;0,1265;0,9948;1,003;standing;Samsung Galaxy S10;Isaías
6,746122;-0,002;0,1231;0,9962;1,004;standing;Samsung Galaxy S10;Isaías
6,750193;-0,0049;0,1217;0,9923;1;standing;Samsung Galaxy S10;Isaías
6,755767;-0,0061;0,1192;0,9918;0,999;standing;Samsung Galaxy S10;Isaías
6,76127;-0,0024;0,1182;0,9906;0,998;standing;Samsung Galaxy S10;Isaías
6,766158;-0,0005;0,1153;0,9887;0,995;standing;Samsung Galaxy S10;Isaías
6,771741;0,0017;0,1148;0,9896;0,996;standing;Samsung Galaxy S10;Isaías
6,776565;-0,0007;0,1151;0,9921;0,999;standing;Samsung Galaxy S10;Isaías
6,781192;-0,0012;0,1175;0,997;1,004;standing;Samsung Galaxy S10;Isaías
6,785667;0,0024;0,1204;1,0011;1,008;standing;Samsung Galaxy S10;Isaías
6,793005;0,0015;0,1241;1,0041;1,012;standing;Samsung Galaxy S10;Isaías
6,796182;-0,0005;0,1234;1,0043;1,012;standing;Samsung Galaxy S10;Isaías
6,800853;-0,0054;0,1168;1,0058;1,013;standing;Samsung Galaxy S10;Isaías
6,814589;-0,0039;0,1136;1,0065;1,013;standing;Samsung Galaxy S10;Isaías
6,815165;-0,0032;0,1146;1,0026;1,009;standing;Samsung Galaxy S10;Isaías
6,816597;-0,0029;0,1136;1,0009;1,007;standing;Samsung Galaxy S10;Isaías
6,821762;-0,0056;0,1131;0,9962;1,003;standing;Samsung Galaxy S10;Isaías
6,826419;-0,0071;0,1146;0,9931;1;standing;Samsung Galaxy S10;Isaías
6,832504;-0,0081;0,1138;0,9921;0,999;standing;Samsung Galaxy S10;Isaías
6,836699;-0,0076;0,1175;0,9923;0,999;standing;Samsung Galaxy S10;Isaías
6,842057;-0,0066;0,1185;0,9938;1,001;standing;Samsung Galaxy S10;Isaías
6,847365;-0,0063;0,1182;0,994;1,001;standing;Samsung Galaxy S10;Isaías
6,852042;-0,0083;0,119;0,9926;1;standing;Samsung Galaxy S10;Isaías
6,856733;-0,0063;0,1182;0,9891;0,996;standing;Samsung Galaxy S10;Isaías
6,86253;-0,0068;0,1175;0,9833;0,99;standing;Samsung Galaxy S10;Isaías
6,86681;-0,0059;0,1187;0,9799;0,987;standing;Samsung Galaxy S10;Isaías
6,874061;-0,0051;0,1165;0,9767;0,984;standing;Samsung Galaxy S10;Isaías
6,878102;-0,0049;0,1165;0,9755;0,982;standing;Samsung Galaxy S10;Isaías
6,882193;-0,0039;0,1185;0,9757;0,983;standing;Samsung Galaxy S10;Isaías
6,888175;-0,0032;0,1202;0,9777;0,985;standing;Samsung Galaxy S10;Isaías
6,895658;-0,0027;0,1199;0,9801;0,987;standing;Samsung Galaxy S10;Isaías
6,897255;-0,0007;0,1202;0,9855;0,993;standing;Samsung Galaxy S10;Isaías
6,902491;-0,0007;0,1204;0,9901;0,997;standing;Samsung Galaxy S10;Isaías
6,916226;-0,0007;0,1221;0,9952;1,003;standing;Samsung Galaxy S10;Isaías
6,916714;-0,0039;0,1202;0,994;1,001;standing;Samsung Galaxy S10;Isaías
6,917554;-0,0081;0,116;0,9896;0,996;standing;Samsung Galaxy S10;Isaías
6,922691;-0,0027;0,1151;0,9943;1,001;standing;Samsung Galaxy S10;Isaías
6,928585;-0,0012;0,1212;1,0024;1,01;standing;Samsung Galaxy S10;Isaías
6,933424;0,0007;0,1251;1,005;1,013;standing;Samsung Galaxy S10;Isaías
6,938698;-0,0029;0,1243;1,0068;1,014;standing;Samsung Galaxy S10;Isaías
6,943987;-0,0061;0,1243;1,0107;1,018;standing;Samsung Galaxy S10;Isaías
6,948759;-0,0054;0,1209;1,0109;1,018;standing;Samsung Galaxy S10;Isaías
6,953031;-0,0007;0,1187;1,0119;1,019;standing;Samsung Galaxy S10;Isaías
6,958281;0,0024;0,1136;1,0097;1,016;standing;Samsung Galaxy S10;Isaías
6,963315;-0,0022;0,1119;1,0053;1,012;standing;Samsung Galaxy S10;Isaías
6,969084;0,0012;0,1146;1,0055;1,012;standing;Samsung Galaxy S10;Isaías
6,974526;-0,0039;0,1121;1,0041;1,01;standing;Samsung Galaxy S10;Isaías
6,980318;-0,0039;0,1092;1,0026;1,009;standing;Samsung Galaxy S10;Isaías
6,984701;-0,0034;0,1051;0,9999;1,005;standing;Samsung Galaxy S10;Isaías
6,992609;0,0002;0,1033;0,9992;1,004;standing;Samsung Galaxy S10;Isaías
6,994125;0,0005;0,1031;0,9996;1,005;standing;Samsung Galaxy S10;Isaías
6,998759;-0,0005;0,1048;0,9994;1,005;standing;Samsung Galaxy S10;Isaías
7,003854;-0,0027;0,1085;0,9989;1,005;standing;Samsung Galaxy S10;Isaías
7,023162;0,0012;0,1134;0,9979;1,004;standing;Samsung Galaxy S10;Isaías
7,023435;-0,0002;0,1138;0,9952;1,002;standing;Samsung Galaxy S10;Isaías
7,023697;0,002;0,1156;0,9945;1,001;standing;Samsung Galaxy S10;Isaías
7,023937;0,0017;0,1138;0,9918;0,998;standing;Samsung Galaxy S10;Isaías
7,029454;0,001;0,1129;0,9906;0,997;standing;Samsung Galaxy S10;Isaías
7,034372;-0,0007;0,1099;0,986;0,992;standing;Samsung Galaxy S10;Isaías
7,039666;-0,0002;0,1099;0,9843;0,99;standing;Samsung Galaxy S10;Isaías
7,044257;-0,0034;0,1102;0,9835;0,99;standing;Samsung Galaxy S10;Isaías
7,049192;-0,0027;0,1107;0,986;0,992;standing;Samsung Galaxy S10;Isaías
7,056321;-0,0032;0,1129;0,9887;0,995;standing;Samsung Galaxy S10;Isaías
7,05972;-0,0015;0,1136;0,9931;1;standing;Samsung Galaxy S10;Isaías
7,064421;-0,0024;0,1136;0,9972;1,004;standing;Samsung Galaxy S10;Isaías
7,070775;-0,0029;0,1129;0,9982;1,005;standing;Samsung Galaxy S10;Isaías
7,074772;-0,002;0,1134;0,9974;1,004;standing;Samsung Galaxy S10;Isaías
7,079819;0,0002;0,1134;0,995;1,001;standing;Samsung Galaxy S10;Isaías
7,084635;-0,0012;0,1138;0,9923;0,999;standing;Samsung Galaxy S10;Isaías
7,094997;-0,0017;0,1109;0,9906;0,997;standing;Samsung Galaxy S10;Isaías
7,095476;-0,0024;0,1092;0,9899;0,996;standing;Samsung Galaxy S10;Isaías
7,099945;-0,0024;0,1104;0,9913;0,997;standing;Samsung Galaxy S10;Isaías
7,108443;-0,0024;0,1124;0,9906;0,997;standing;Samsung Galaxy S10;Isaías
7,110226;-0,0039;0,1131;0,9933;1;standing;Samsung Galaxy S10;Isaías
7,115158;-0,0029;0,1175;0,9943;1,001;standing;Samsung Galaxy S10;Isaías
7,120177;-0,0007;0,1197;0,9952;1,002;standing;Samsung Galaxy S10;Isaías
7,125434;-0,002;0,1197;0,9952;1,002;standing;Samsung Galaxy S10;Isaías
7,131288;-0,0034;0,1185;0,9945;1,002;standing;Samsung Galaxy S10;Isaías
7,135395;-0,0002;0,119;0,9901;0,997;standing;Samsung Galaxy S10;Isaías
7,141057;0,0002;0,1187;0,9874;0,995;standing;Samsung Galaxy S10;Isaías
7,146636;-0,0007;0,1185;0,9872;0,994;standing;Samsung Galaxy S10;Isaías
7,150711;0,0002;0,1177;0,9862;0,993;standing;Samsung Galaxy S10;Isaías
7,157143;0,0005;0,1185;0,9869;0,994;standing;Samsung Galaxy S10;Isaías
7,161216;0,0029;0,1177;0,9882;0,995;standing;Samsung Galaxy S10;Isaías
7,167854;0,0054;0,1195;0,9911;0,998;standing;Samsung Galaxy S10;Isaías
7,172362;0,0073;0,1192;0,9943;1,001;standing;Samsung Galaxy S10;Isaías
7,176722;0,0054;0,1182;0,9965;1,003;standing;Samsung Galaxy S10;Isaías
7,181425;0,0056;0,118;0,9952;1,002;standing;Samsung Galaxy S10;Isaías
7,186146;0,0037;0,1163;0,9974;1,004;standing;Samsung Galaxy S10;Isaías
7,195067;0,0029;0,1165;0,9972;1,004;standing;Samsung Galaxy S10;Isaías
7,201059;0,0015;0,1165;0,996;1,003;standing;Samsung Galaxy S10;Isaías
7,201729;-0,001;0,1138;0,9957;1,002;standing;Samsung Galaxy S10;Isaías
7,212119;-0,0015;0,1151;0,9935;1;standing;Samsung Galaxy S10;Isaías
7,213069;-0,0027;0,1136;0,9943;1,001;standing;Samsung Galaxy S10;Isaías
7,216515;-0,0039;0,1151;0,9945;1,001;standing;Samsung Galaxy S10;Isaías
7,223089;-0,0063;0,117;0,9952;1,002;standing;Samsung Galaxy S10;Isaías
7,226807;-0,0068;0,1187;0,9952;1,002;standing;Samsung Galaxy S10;Isaías
7,232982;-0,0059;0,1187;0,9933;1;standing;Samsung Galaxy S10;Isaías
7,236827;-0,0034;0,1177;0,9918;0,999;standing;Samsung Galaxy S10;Isaías
7,242859;-0,0032;0,1199;0,9916;0,999;standing;Samsung Galaxy S10;Isaías
7,247746;-0,0037;0,1195;0,9923;0,999;standing;Samsung Galaxy S10;Isaías
7,252345;-0,0049;0,1185;0,9955;1,003;standing;Samsung Galaxy S10;Isaías
7,257447;-0,0059;0,1182;0,9979;1,005;standing;Samsung Galaxy S10;Isaías
7,263007;-0,0046;0,1168;1,0016;1,008;standing;Samsung Galaxy S10;Isaías
7,267127;-0,0046;0,1175;1,0014;1,008;standing;Samsung Galaxy S10;Isaías
7,275577;-0,0042;0,1131;0,9996;1,006;standing;Samsung Galaxy S10;Isaías
7,278829;-0,0022;0,1143;0,9965;1,003;standing;Samsung Galaxy S10;Isaías
7,28255;0;0,1143;0,9965;1,003;standing;Samsung Galaxy S10;Isaías
7,288808;0,0012;0,1134;0,9987;1,005;standing;Samsung Galaxy S10;Isaías
7,296133;-0,0002;0,1119;0,9992;1,005;standing;Samsung Galaxy S10;Isaías
7,297971;-0,0024;0,1112;1,0004;1,007;standing;Samsung Galaxy S10;Isaías
7,303068;-0,0022;0,1129;0,9979;1,004;standing;Samsung Galaxy S10;Isaías
7,313798;-0,0012;0,1131;0,9955;1,002;standing;Samsung Galaxy S10;Isaías
7,314293;-0,0027;0,1109;0,9911;0,997;standing;Samsung Galaxy S10;Isaías
7,318068;-0,0027;0,1119;0,9884;0,995;standing;Samsung Galaxy S10;Isaías
7,324373;-0,0017;0,1124;0,9867;0,993;standing;Samsung Galaxy S10;Isaías
7,328825;-0,0015;0,1129;0,9869;0,993;standing;Samsung Galaxy S10;Isaías
7,333451;-0,0024;0,1121;0,9869;0,993;standing;Samsung Galaxy S10;Isaías
7,339502;-0,0037;0,1107;0,9872;0,993;standing;Samsung Galaxy S10;Isaías
7,34426;-0,0046;0,1107;0,9899;0,996;standing;Samsung Galaxy S10;Isaías
7,348687;-0,0051;0,1124;0,9943;1,001;standing;Samsung Galaxy S10;Isaías
7,35504;-0,0068;0,1129;0,9979;1,004;standing;Samsung Galaxy S10;Isaías
7,358787;-0,0098;0,1099;0,9974;1,004;standing;Samsung Galaxy S10;Isaías
7,364524;-0,01;0,1087;0,9979;1,004;standing;Samsung Galaxy S10;Isaías
7,369867;-0,0095;0,1085;0,9972;1,003;standing;Samsung Galaxy S10;Isaías
7,374587;-0,0054;0,1087;0,9984;1,004;standing;Samsung Galaxy S10;Isaías
7,379954;-0,0051;0,108;1,0016;1,007;standing;Samsung Galaxy S10;Isaías
7,384048;-0,0095;0,1036;1,0024;1,008;standing;Samsung Galaxy S10;Isaías
7,389895;-0,0093;0,1038;1,0031;1,008;standing;Samsung Galaxy S10;Isaías
7,39418;-0,0073;0,108;1,0043;1,01;standing;Samsung Galaxy S10;Isaías
7,399956;-0,0061;0,109;1,0048;1,011;standing;Samsung Galaxy S10;Isaías
7,404231;-0,0056;0,1119;1,0018;1,008;standing;Samsung Galaxy S10;Isaías
7,41224;-0,0042;0,1094;1,0009;1,007;standing;Samsung Galaxy S10;Isaías
7,414491;-0,0032;0,1092;0,9982;1,004;standing;Samsung Galaxy S10;Isaías
7,419409;-0,0022;0,107;0,9962;1,002;standing;Samsung Galaxy S10;Isaías
7,430787;-0,0012;0,107;0,9935;0,999;standing;Samsung Galaxy S10;Isaías
7,431355;0,001;0,1075;0,9909;0,997;standing;Samsung Galaxy S10;Isaías
7,434807;0,0002;0,1082;0,9879;0,994;standing;Samsung Galaxy S10;Isaías
7,44107;-0,0034;0,1082;0,9884;0,994;standing;Samsung Galaxy S10;Isaías
7,445056;-0,0024;0,1082;0,9911;0,997;standing;Samsung Galaxy S10;Isaías
7,450924;-0,0078;0,1109;0,9923;0,999;standing;Samsung Galaxy S10;Isaías
7,454987;-0,0081;0,1099;0,9938;1;standing;Samsung Galaxy S10;Isaías
7,460121;-0,0081;0,1094;0,997;1,003;standing;Samsung Galaxy S10;Isaías
7,46586;-0,0071;0,1097;0,9996;1,006;standing;Samsung Galaxy S10;Isaías
7,47015;-0,0081;0,1087;1,0014;1,007;standing;Samsung Galaxy S10;Isaías
7,476344;-0,0066;0,1099;1,0021;1,008;standing;Samsung Galaxy S10;Isaías
7,480384;-0,0039;0,1107;1,0011;1,007;standing;Samsung Galaxy S10;Isaías
7,486464;-0,0027;0,1121;0,9987;1,005;standing;Samsung Galaxy S10;Isaías
7,491693;0,0015;0,1112;0,9974;1,004;standing;Samsung Galaxy S10;Isaías
7,495702;-0,0032;0,1102;0,996;1,002;standing;Samsung Galaxy S10;Isaías
7,500655;-0,002;0,1107;0,9965;1,003;standing;Samsung Galaxy S10;Isaías
7,506638;-0,0005;0,1109;0,996;1,002;standing;Samsung Galaxy S10;Isaías
7,514381;0;0,1114;0,9957;1,002;standing;Samsung Galaxy S10;Isaías
7,516031;0,0005;0,1143;0,9943;1,001;standing;Samsung Galaxy S10;Isaías
7,521072;0,0017;0,1141;0,997;1,003;standing;Samsung Galaxy S10;Isaías
7,531132;0,0034;0,1121;0,9982;1,004;standing;Samsung Galaxy S10;Isaías
7,531605;0,0037;0,1109;0,9965;1,003;standing;Samsung Galaxy S10;Isaías
7,536134;0,0024;0,1075;0,9977;1,003;standing;Samsung Galaxy S10;Isaías
7,541243;0,0017;0,1085;0,9977;1,004;standing;Samsung Galaxy S10;Isaías
7,546231;-0,002;0,1063;0,9945;1;standing;Samsung Galaxy S10;Isaías
7,552282;-0,0051;0,1051;0,9882;0,994;standing;Samsung Galaxy S10;Isaías
7,557665;-0,0068;0,1046;0,9835;0,989;standing;Samsung Galaxy S10;Isaías
7,562182;-0,0095;0,1033;0,9796;0,985;standing;Samsung Galaxy S10;Isaías
7,566368;-0,0127;0,1041;0,9779;0,984;standing;Samsung Galaxy S10;Isaías
7,571803;-0,0117;0,1021;0,9774;0,983;standing;Samsung Galaxy S10;Isaías
7,577084;-0,0127;0,1046;0,9764;0,982;standing;Samsung Galaxy S10;Isaías
7,581582;-0,0107;0,106;0,9782;0,984;standing;Samsung Galaxy S10;Isaías
7,586578;-0,0103;0,1087;0,9813;0,987;standing;Samsung Galaxy S10;Isaías
7,593885;-0,01;0,108;0,985;0,991;standing;Samsung Galaxy S10;Isaías
7,596816;-0,0068;0,1136;0,9906;0,997;standing;Samsung Galaxy S10;Isaías
7,601809;-0,0042;0,1153;0,9926;0,999;standing;Samsung Galaxy S10;Isaías
7,612627;-0,0054;0,1163;0,9943;1,001;standing;Samsung Galaxy S10;Isaías
7,613555;-0,01;0,1156;0,9962;1,003;standing;Samsung Galaxy S10;Isaías
7,621376;-0,0083;0,1158;0,995;1,002;standing;Samsung Galaxy S10;Isaías
7,622397;-0,0066;0,1148;0,9957;1,002;standing;Samsung Galaxy S10;Isaías
7,630268;-0,0044;0,1136;0,996;1,002;standing;Samsung Galaxy S10;Isaías
7,632637;-0,0073;0,1112;0,9972;1,003;standing;Samsung Galaxy S10;Isaías
7,637405;-0,0078;0,1109;1,0024;1,009;standing;Samsung Galaxy S10;Isaías
7,64287;-0,0049;0,1102;1,006;1,012;standing;Samsung Galaxy S10;Isaías
7,648402;-0,0034;0,1126;1,0099;1,016;standing;Samsung Galaxy S10;Isaías
7,652922;-0,0034;0,1129;1,0085;1,015;standing;Samsung Galaxy S10;Isaías
7,65836;-0,0034;0,1151;1,008;1,015;standing;Samsung Galaxy S10;Isaías
7,663609;-0,0044;0,1141;1,0046;1,011;standing;Samsung Galaxy S10;Isaías
7,667771;-0,0054;0,1119;1,0036;1,01;standing;Samsung Galaxy S10;Isaías
7,676806;-0,0071;0,1102;1,0016;1,008;standing;Samsung Galaxy S10;Isaías
7,678844;-0,0081;0,1097;0,9982;1,004;standing;Samsung Galaxy S10;Isaías
7,682979;-0,0073;0,1094;0,9967;1,003;standing;Samsung Galaxy S10;Isaías
7,688761;-0,0083;0,1126;0,9938;1;standing;Samsung Galaxy S10;Isaías
7,69374;-0,0076;0,1126;0,9931;0,999;standing;Samsung Galaxy S10;Isaías
7,699213;-0,0085;0,1134;0,9931;1;standing;Samsung Galaxy S10;Isaías
7,703782;-0,0071;0,1136;0,9955;1,002;standing;Samsung Galaxy S10;Isaías
7,712244;-0,0059;0,1124;0,9992;1,005;standing;Samsung Galaxy S10;Isaías
7,714241;-0,0061;0,1107;1,0026;1,009;standing;Samsung Galaxy S10;Isaías
7,718599;-0,0068;0,1092;1,0053;1,011;standing;Samsung Galaxy S10;Isaías
7,730932;-0,0046;0,1075;1,0031;1,009;standing;Samsung Galaxy S10;Isaías
7,732014;-0,0056;0,1065;1,0014;1,007;standing;Samsung Galaxy S10;Isaías
7,734046;-0,0042;0,1055;0,9992;1,005;standing;Samsung Galaxy S10;Isaías
7,739129;-0,0032;0,1041;0,9979;1,003;standing;Samsung Galaxy S10;Isaías
7,743944;-0,0037;0,1058;0,9972;1,003;standing;Samsung Galaxy S10;Isaías
7,749693;-0,0037;0,1046;0,995;1;standing;Samsung Galaxy S10;Isaías
7,754276;-0,0051;0,1058;0,9943;1;standing;Samsung Galaxy S10;Isaías
7,760131;-0,0068;0,108;0,9935;0,999;standing;Samsung Galaxy S10;Isaías
7,765332;-0,0078;0,108;0,9918;0,998;standing;Samsung Galaxy S10;Isaías
7,769994;-0,0081;0,1077;0,9906;0,996;standing;Samsung Galaxy S10;Isaías
7,776395;-0,0066;0,1102;0,9899;0,996;standing;Samsung Galaxy S10;Isaías
7,780552;-0,0085;0,1121;0,9867;0,993;standing;Samsung Galaxy S10;Isaías
7,785257;-0,011;0,1136;0,985;0,992;standing;Samsung Galaxy S10;Isaías
7,789577;-0,0127;0,1121;0,9852;0,992;standing;Samsung Galaxy S10;Isaías
7,798526;-0,0088;0,1121;0,9845;0,991;standing;Samsung Galaxy S10;Isaías
7,799762;-0,0088;0,1126;0,985;0,991;standing;Samsung Galaxy S10;Isaías
7,804909;-0,0066;0,1131;0,9899;0,996;standing;Samsung Galaxy S10;Isaías
7,818409;-0,0059;0,1136;0,9952;1,002;standing;Samsung Galaxy S10;Isaías
7,818909;-0,0051;0,1121;1,0024;1,009;standing;Samsung Galaxy S10;Isaías
7,819982;-0,0039;0,1087;1,0099;1,016;standing;Samsung Galaxy S10;Isaías
7,825043;-0,0029;0,1055;1,0197;1,025;standing;Samsung Galaxy S10;Isaías
7,830816;0;0,1038;1,0253;1,031;standing;Samsung Galaxy S10;Isaías
7,835722;0,0015;0,1033;1,0278;1,033;standing;Samsung Galaxy S10;Isaías
7,841012;0;0,1014;1,0253;1,03;standing;Samsung Galaxy S10;Isaías
7,846102;-0,0034;0,1014;1,0219;1,027;standing;Samsung Galaxy S10;Isaías
7,850553;-0,002;0,1002;1,0141;1,019;standing;Samsung Galaxy S10;Isaías
7,855444;-0,0022;0,1031;1,0043;1,01;standing;Samsung Galaxy S10;Isaías
7,861421;-0,0042;0,1038;0,9955;1,001;standing;Samsung Galaxy S10;Isaías
7,866389;-0,0056;0,1053;0,995;1,001;standing;Samsung Galaxy S10;Isaías
7,871752;-0,0083;0,1077;0,9955;1,001;standing;Samsung Galaxy S10;Isaías
7,876024;-0,0112;0,1068;0,9887;0,994;standing;Samsung Galaxy S10;Isaías
7,881909;-0,01;0,1109;0,9818;0,988;standing;Samsung Galaxy S10;Isaías
7,885734;-0,0112;0,1102;0,9808;0,987;standing;Samsung Galaxy S10;Isaías
7,891713;-0,0107;0,1129;0,9779;0,984;standing;Samsung Galaxy S10;Isaías
7,898802;-0,0137;0,116;0,9747;0,982;standing;Samsung Galaxy S10;Isaías
7,907447;-0,0146;0,1153;0,9764;0,983;standing;Samsung Galaxy S10;Isaías
7,907937;-0,0164;0,116;0,9784;0,985;standing;Samsung Galaxy S10;Isaías
7,916167;-0,0115;0,118;0,9791;0,986;standing;Samsung Galaxy S10;Isaías
7,916674;-0,011;0,1168;0,9806;0,988;standing;Samsung Galaxy S10;Isaías
7,921443;-0,0115;0,116;0,9855;0,992;standing;Samsung Galaxy S10;Isaías
7,926667;-0,0134;0,1221;0,9877;0,995;standing;Samsung Galaxy S10;Isaías
7,93198;-0,0115;0,1231;0,9889;0,997;standing;Samsung Galaxy S10;Isaías
7,936684;-0,0085;0,1243;0,9931;1,001;standing;Samsung Galaxy S10;Isaías
7,94315;-0,0093;0,1231;0,9984;1,006;standing;Samsung Galaxy S10;Isaías
7,947471;-0,0132;0,1197;1,0036;1,011;standing;Samsung Galaxy S10;Isaías
7,952817;-0,0132;0,1151;1,0046;1,011;standing;Samsung Galaxy S10;Isaías
7,956941;-0,0122;0,1134;1,0065;1,013;standing;Samsung Galaxy S10;Isaías
7,962076;-0,0112;0,1119;1,007;1,013;standing;Samsung Galaxy S10;Isaías
7,967701;-0,0071;0,1107;1,0087;1,015;standing;Samsung Galaxy S10;Isaías
7,972379;-0,0078;0,1077;1,009;1,015;standing;Samsung Galaxy S10;Isaías
7,977933;-0,009;0,1072;1,0102;1,016;standing;Samsung Galaxy S10;Isaías
7,983142;-0,0088;0,1077;1,0063;1,012;standing;Samsung Galaxy S10;Isaías
7,987202;-0,0105;0,1092;1,0009;1,007;standing;Samsung Galaxy S10;Isaías
7,996674;-0,0083;0,1097;0,9965;1,003;standing;Samsung Galaxy S10;Isaías
