actividad,sujeto,movil,actividad_cat,userID,gFx_mean,gFy_mean,gFz_mean,TgF_mean,gFx_energia,gFy_energia,gFz_energia,TgF_energia,gFx_median,gFy_median,gFz_median,TgF_median,gFx_kurtosis,gFy_kurtosis,gFz_kurtosis,TgF_kurtosis
Walking,Isaias,Samsung galaxy s10,2,6,0.40806934577895276,0.72614415961945,0.32035631459541214,1.0168725000000003,0.0036225028483032164,0.0015477686124836009,0.0026266418927763584,0.0058801462437499995,0.4085577399636544,0.7297040169133193,0.3108142172926645,1.009,0.431555552260503,0.1838099118199743,0.3941853431435036,-0.12966473668396983
Walking,Isaias,Samsung galaxy s10,2,6,0.4080895836775153,0.7245077959830862,0.32097857322914036,1.014185,0.0036457892022619376,0.00156493050700778,0.00261235398211194,0.005941325775000001,0.4105402279861226,0.728646934460888,0.3140156289387447,1.0065,0.40148554746291243,0.11910888868837954,0.3816906232280459,-0.1465969292057827
Walking,Isaias,Samsung galaxy s10,2,6,0.4047905997026265,0.7223259778012684,0.3188245525586085,1.0093374999999998,0.004154620439320232,0.0016934455061808867,0.002344977426956155,0.006042818593749999,0.4105402279861226,0.727669133192389,0.3138139652130073,1.0055,0.22666088757436453,-0.06370970678242038,0.7312773284151635,-0.12485695316521017
Walking,Isaias,Samsung galaxy s10,2,6,0.40557719312737456,0.7230561575052852,0.31700340307537184,1.0096299999999996,0.0041782133986243255,0.0017251345880332613,0.002262268304115838,0.006141418099999999,0.4121096976705766,0.728646934460888,0.3094025712125032,1.005,0.2158557988309413,-0.1290713080662611,1.0290059731971084,-0.1949602082618429
Walking,Isaias,Samsung galaxy s10,2,6,0.40734449859573735,0.7246668868921775,0.31808003529115203,1.01302,0.004139547220569793,0.0016843929234524515,0.002278262107289983,0.0059631996,0.41326614901701636,0.7294133192389007,0.3138139652130073,1.006,0.3074483001517718,-0.005863166826052257,0.8866612328168624,-0.1285556984637819
Walking,Isaias,Samsung galaxy s10,2,6,0.40747253428052205,0.7252426004228331,0.3175753718174944,1.01384,0.004136206150926945,0.0016500201468629449,0.002291118455118987,0.005854714400000001,0.41355526185362634,0.7294133192389007,0.31038568187547266,1.006,0.31471002434176487,0.0944473128034713,0.8871605930277755,-0.06691720530064016
Walking,Isaias,Samsung galaxy s10,2,6,0.40819593589955394,0.7255165169133191,0.3169160574741619,1.01411,0.0041772685323914335,0.0016457799551682776,0.0023331561741818966,0.0058388829,0.41384437469023627,0.7295454545454546,0.30897403579531135,1.006,0.27506927763081324,0.1146712743607603,0.8266356785687705,-0.05514381851454653
Walking,Isaias,Samsung galaxy s10,2,6,0.4069626631422436,0.7253471194503169,0.3174492059490799,1.0139849999999995,0.004110532147073885,0.0016565442467330724,0.0023031630156631895,0.005885744775,0.4121096976705766,0.7295454545454546,0.30897403579531135,1.0065,0.3323610086854121,0.07448087840253281,0.8706953732032727,-0.09561011291361998
Walking,Isaias,Samsung galaxy s10,2,6,0.4082987774657195,0.7274507135306556,0.31797580035291156,1.0180874999999994,0.004181378356041814,0.0018215716403655474,0.0022951676196277474,0.006398759843749999,0.41355526185362634,0.7303382663847781,0.3140156289387447,1.009,0.28262860287864866,-0.06353687331066782,0.8545527288023358,-0.27876758534033286
Walking,Isaias,Samsung galaxy s10,2,6,0.41088200066082925,0.7266485200845666,0.31673191328459804,1.0161474999999993,0.004136232386768837,0.0019273436805800758,0.0024598824725303396,0.006965300743749999,0.41557905170989595,0.7303382663847781,0.3144441643559365,1.009,0.41646060714371824,-0.23877523008987822,0.7031330282605439,-0.36588138620113364
Walking,Isaias,Samsung galaxy s10,2,6,0.41256732198909624,0.7257312367864698,0.31493975296193616,1.0140999999999996,0.004217801050792891,0.001963361513189505,0.0027303348315562055,0.007230725,0.4162811828845201,0.7297040169133193,0.3144441643559365,1.009,0.36832577540710254,-0.3218800272022251,0.6265337464259977,-0.4637302879666696
Walking,Isaias,Samsung galaxy s10,2,6,0.4148979844705106,0.7260153276955608,0.31252193093017394,1.0142724999999995,0.004416165895123666,0.0019711125426855694,0.003077952780831958,0.00723351824375,0.41950272592103094,0.7297040169133193,0.3144441643559365,1.012,0.236415450552927,-0.3398059542962728,0.4761101970118413,-0.4666353043729141
Walking,Isaias,Samsung galaxy s10,2,6,0.4168214108706429,0.7271253964059204,0.31066914544996227,1.01602,0.004509805766339185,0.0020398552275960806,0.0033234704652016656,0.0073471096,0.42210474145052046,0.7298097251585625,0.3144441643559365,1.0145,0.19031632982941593,-0.44481362788848156,0.27505641570479833,-0.535317936212873
Walking,Isaias,Samsung galaxy s10,2,6,0.41863187675532826,0.7291280391120512,0.3108174943282078,1.019905,0.004669433957949821,0.0022639499880261096,0.0033282983804056782,0.007982230974999999,0.42231125061952757,0.7298097251585625,0.3144441643559365,1.0145,0.08890316174346946,-0.4818655737027644,0.27856136416701327,-0.6410418591280704
Walking,Isaias,Samsung galaxy s10,2,6,0.4181255162729229,0.7319809725158567,0.30946798588353924,1.0251425000000003,0.004719809142429753,0.002707416306670122,0.0035471334094729977,0.00923980219375,0.4221873451181233,0.7298097251585625,0.3144441643559365,1.0165,0.01524092128831711,-0.11271154942678585,0.2341778335981255,-0.4970994807254989
Walking,Isaias,Samsung galaxy s10,2,6,0.4160827275731046,0.7337921511627912,0.3089718931182253,1.0286025000000003,0.00467041722066996,0.0030109034723475427,0.0036884362239897116,0.010152364493750001,0.41999834792664803,0.7298097251585625,0.31567935467607766,1.0165,-1.617067411174844e-05,-0.06202420214054749,0.22665382067210071,-0.5111007113361672
Walking,Isaias,Samsung galaxy s10,2,6,0.41475735172641687,0.7325835095137427,0.3110971767078397,1.0273700000000006,0.004561474042072097,0.002887193573475051,0.0037931530344493835,0.0099411831,0.41921361308442096,0.7297040169133193,0.317695991933451,1.0165,0.05255569319610087,0.102620138298398,0.11067731303748607,-0.4370077049096115
Walking,Isaias,Samsung galaxy s10,2,6,0.4106767305468367,0.7310831131078234,0.307443408116965,1.0231250000000005,0.004512970432143073,0.002889714101501564,0.0037800670642454915,0.009907259375,0.41578556087890306,0.7273520084566596,0.3140156289387447,1.0105,-0.07522244068968487,0.1483613341328205,0.15125969705456033,-0.36180407469067477
Walking,Isaias,Samsung galaxy s10,2,6,0.4106626879233442,0.7306601479915444,0.30424552558608525,1.0213800000000004,0.004522558270751582,0.0029112573048755397,0.004010825956185417,0.010122100600000001,0.41578556087890306,0.7265063424947147,0.30897403579531135,1.0095,-0.08493308408293077,0.12199126870439958,-0.02622272388152025,-0.4185463357703667
Walking,Isaias,Samsung galaxy s10,2,6,0.40884189658020836,0.7288999735729397,0.300075497857323,1.0163525000000007,0.004359667445794977,0.002985836288947089,0.004009320408606065,0.010460393243750001,0.41376177102263345,0.7243657505285412,0.30650365515502903,1.0034999999999998,0.0010968688549937156,0.07540501421225576,-0.0322597069559909,-0.4073722593302578
Walking,Isaias,Samsung galaxy s10,2,6,0.4054216917231126,0.7268110465116289,0.2950063019914294,1.0092500000000002,0.0039283110893083345,0.0031719320857348603,0.00344991845061053,0.0111250125,0.41169667933256243,0.7221194503171249,0.3031005797832115,0.997,0.0727318004120523,-0.03703968344253017,-0.24624028089320404,-0.3415856037612466
Walking,Isaias,Samsung galaxy s10,2,6,0.40471274574591115,0.7266464059196623,0.29154171918326194,1.0076475000000007,0.003872685672886843,0.003193285340467707,0.003540983321883737,0.01150867824375,0.41169667933256243,0.7221194503171249,0.30108394252583814,0.997,0.11329317244414927,-0.05268891366236117,-0.3407399646828888,-0.3887596753892235
Walking,Isaias,Samsung galaxy s10,2,6,0.4058679580373369,0.7266260570824531,0.2893955129821024,1.0072400000000006,0.0038573893811187344,0.003196397384712642,0.0038169832156379124,0.011626122400000001,0.41376177102263345,0.7221194503171249,0.30108394252583814,0.997,0.1826198051777883,-0.054390522153355825,-0.47921133575924824,-0.39839852849042146
Walking,Isaias,Samsung galaxy s10,2,6,0.4068168676689244,0.7267336152219879,0.2859987396017143,1.0066575000000006,0.0038707411953196958,0.0031856986717189086,0.0040918009011069335,0.01171947019375,0.41483561870147034,0.7221194503171249,0.297126291908243,0.997,0.20378411486604353,-0.04377101409588002,-0.5968006264914085,-0.42034715402437905
Walking,Isaias,Samsung galaxy s10,2,6,0.40674871964315207,0.7265408298097259,0.2829223594655913,1.0055550000000004,0.0038597884008729653,0.003188272011685313,0.004271338593243008,0.011778981975,0.41483561870147034,0.7210359408033827,0.29195865893622386,0.9935,0.20971720289724427,-0.041519846200817945,-0.6934116070400407,-0.4283978173670553
Walking,Isaias,Samsung galaxy s10,2,6,0.4070799603502395,0.7273747357293873,0.2788405596168391,1.0064575000000004,0.003881096700632382,0.0031811058387044133,0.004640802230943094,0.01175260819375,0.41557905170989595,0.7243657505285412,0.28790017645576005,0.997,0.19271595747838433,-0.058160497051911175,-0.7151965836770131,-0.4309333116053238
Walking,Isaias,Samsung galaxy s10,2,6,0.4061603750206508,0.728608879492601,0.27535467607764064,1.0079200000000004,0.003860274579297529,0.003205595808992127,0.0047692330504072265,0.011788488600000003,0.41384437469023627,0.7263742071881607,0.2838416939752962,1.0015,0.18437109199513868,-0.1355973018021972,-0.7371022759664028,-0.465602025915671
Walking,Isaias,Samsung galaxy s10,2,6,0.40695027259210287,0.7305778276955608,0.2723118225359215,1.0107500000000003,0.003911396610899661,0.00340605067666616,0.004778133648414902,0.012306312500000001,0.4141747893606476,0.7265063424947147,0.27466599445424755,1.0015,0.14650832046802842,-0.3511260089507271,-0.7094333518404778,-0.616568183478575
Walking,Isaias,Samsung galaxy s10,2,6,0.4076464150008258,0.7337494714587741,0.2690993193849258,1.0162375000000003,0.003936137405856657,0.0037155505052988203,0.005016496641214905,0.01319228609375,0.41677680489013713,0.7298097251585625,0.2674313082934207,1.0085,0.140233803731026,-0.5457420927257592,-0.7508960629942467,-0.7834497522972521
Walking,Ismael,Oppo,2,7,0.40900090864034355,0.7345136099365754,0.26945160070582325,1.0178425000000002,0.004050907821369139,0.0037856294403434214,0.005035629790855858,0.013415117693750003,0.4180158599041798,0.7298097251585625,0.27390975548273255,1.0085,0.06726277704870842,-0.6240990610249644,-0.7702643267383813,-0.8531618210046759
Walking,Ismael,Oppo,2,7,0.4128644886832971,0.7346691331923896,0.26942462818250584,1.018285,0.004446874273354178,0.0037909273367556268,0.005035715693274023,0.013431843775,0.4204526680984636,0.7302061310782242,0.273077892614066,1.0114999999999998,0.07864018097049197,-0.6333182476118688,-0.7699202912640826,-0.861677431677724
Walking,Ismael,Oppo,2,7,0.41672290599702594,0.733341966173362,0.26822006554071104,1.0155375000000002,0.004765065843459527,0.003812909859975683,0.005003935769760216,0.01353062859375,0.4221873451181233,0.7261892177589853,0.2674313082934207,1.0015,0.05098514365314344,-0.628532297292737,-0.7265703098207696,-0.8624193196561443
Walking,Ismael,Oppo,2,7,0.4191741698331402,0.7311923890063428,0.2657480463826571,1.0108800000000004,0.004893929886570208,0.0038956962005372553,0.0050136934596830465,0.0139436156,0.42660664133487536,0.7219873150105709,0.2607511973783716,0.995,0.004002739468119465,-0.6487690227800562,-0.6864088937359947,-0.8901651716386212
Walking,Ismael,Oppo,2,7,0.41942156781761075,0.7293464587737847,0.26392790521804904,1.0070275000000006,0.0049126521804635495,0.004056174866621558,0.005080039808887147,0.01468552174375,0.42660664133487536,0.71857822410148,0.2569700025207966,0.991,-0.008108560166078416,-0.715595570287995,-0.6950704483880941,-0.9442573567080834
Walking,Ismael,Oppo,2,7,0.4182221625640174,0.7257071881606771,0.2626672548525335,1.0000300000000006,0.004967419911860058,0.0041196679230229415,0.005125091279524442,0.015092284099999999,0.4256980009912441,0.7142706131078225,0.24950844466851527,0.981,-0.09913752681476673,-0.6430346404145029,-0.6969519443078638,-0.8984041955746327
Walking,Ismael,Oppo,2,7,0.4223647364942999,0.724560253699789,0.2604219813461054,0.9970350000000002,0.004931553764095812,0.004110797612848579,0.0050273978474672165,0.015042453775000002,0.42929126053196764,0.7111522198731501,0.24267708595916312,0.975,0.05852682149227917,-0.5965339977188844,-0.5640720590126702,-0.8446969570206022
Walking,Ismael,Oppo,2,7,0.42828886502560665,0.7246569767441865,0.25730110915049154,0.9956850000000004,0.004385025566572047,0.004106520583775458,0.004903360489208012,0.015081750775,0.43346274574591115,0.7126057082452433,0.2348374086211243,0.972,0.16557589567790343,-0.5950341626298985,-0.3812355966875711,-0.8339265657091373
Walking,Ismael,Oppo,2,7,0.42905439451511607,0.7223525369978862,0.25231572977060746,0.9888800000000001,0.004291331903991134,0.004065646906804659,0.004116536093031564,0.014391895600000003,0.4349909135965637,0.7080338266384778,0.23269473153516512,0.9624999999999999,0.27676477079314754,-0.47292402863843064,-0.618163113200898,-0.6543737268664258
Walking,Ismael,Oppo,2,7,0.4308334710061123,0.7218402484143764,0.24822788001008309,0.9862025000000003,0.004424570924917347,0.004033163769543034,0.003591649611945387,0.014030401493750002,0.43767553279365606,0.7086945031712474,0.2318880766322158,0.961,0.23619746024032562,-0.416904258201825,-0.6568800776324357,-0.5308351465169583
Walking,Ismael,Oppo,2,7,0.43616016851148165,0.7240602536997884,0.24427678346357432,0.98839,0.003937086635205582,0.003896167535835764,0.003280666385250793,0.0138838429,0.442962167520238,0.7126057082452433,0.22790521804890346,0.971,0.38898387278260005,-0.3949650606502031,-0.5020187227444164,-0.5337387645296179
Walking,Ismael,Oppo,2,7,0.4399165702957209,0.7276009513742071,0.24136097806906964,0.9937650000000001,0.003512478927057918,0.0037752557248389774,0.0031439135763291427,0.013702679775000002,0.44696844539897573,0.7175211416490486,0.22409881522561131,0.9755,0.6247616105578091,-0.4675364025843569,-0.26092026913457156,-0.5956393073317061
Walking,Ismael,Oppo,2,7,0.44153911283660974,0.7308944238900633,0.24064280312578756,0.9994474999999998,0.0034352216405543513,0.003938103714465239,0.0030389337761259406,0.01446734224375,0.44866182058483395,0.7219344608879492,0.22409881522561131,0.985,0.792989082935442,-0.6698007954596834,-0.17863135738547609,-0.7933896194193122
Walking,Ismael,Oppo,2,7,0.4452364529985129,0.7360891913319239,0.2374657171666244,1.0075449999999997,0.0026551074670832643,0.00414555887212808,0.0028232854499170724,0.015478152975000001,0.44866182058483395,0.7260570824524313,0.22102344340811697,0.989,-0.367835409732431,-0.7761134660248361,0.13998173404594683,-0.9158382030195158
Walking,Ismael,Oppo,2,7,0.44573930282504526,0.7378822674418606,0.23837975800352887,1.0112599999999994,0.0025820138940651706,0.004253835236893042,0.0029909866649257687,0.016020457400000004,0.4480835949116141,0.7272727272727273,0.22102344340811697,0.991,-0.34094313226925976,-0.8735025660430962,0.0864364289971915,-1.0166627602683038
Walking,Ismael,Oppo,2,7,0.44436601685114807,0.7379711945031712,0.23695790269725212,1.010844999999999,0.0026892742677238775,0.004241995303958694,0.0027807127770580697,0.015980535975,0.44750536923839423,0.7284883720930233,0.22102344340811697,0.991,-0.4561393057548053,-0.864866837753469,0.27141260777558207,-1.0043200929746539
Walking,Ismael,Oppo,2,7,0.44452275731042445,0.7377640063424947,0.23545134862616574,1.0099474999999993,0.0026527288553767543,0.004259484004574171,0.0026686979682042857,0.016102149743750002,0.44750536923839423,0.7284883720930233,0.22102344340811697,0.9904999999999999,-0.4724535548530078,-0.8727733708483809,0.5634974313254788,-1.0191244726998234
Walking,Ismael,Oppo,2,7,0.44235626961837093,0.7363309989429178,0.23481383917317866,1.0072024999999993,0.0028141603059136013,0.004377226748638279,0.002645308897836824,0.01653071649375,0.4454815793821246,0.7261892177589853,0.22102344340811697,0.988,-0.6243608528371336,-0.9185392484136976,0.6692492653169011,-1.0618370197433586
Walking,Ismael,Oppo,2,7,0.44217516107715177,0.7343853065539112,0.23447945550794047,1.0035049999999996,0.002828732688498076,0.004571401827378211,0.002613183111565297,0.017132244975000002,0.4454815793821246,0.7252114164904863,0.22102344340811697,0.986,-0.6411471184133273,-0.9571468709575544,0.7570045177954627,-1.0966504886115185
Walking,Ismael,Oppo,2,7,0.4411285726086237,0.7305590644820293,0.23319586589362243,0.9959049999999996,0.002796608652001693,0.004586892599399691,0.0024668600943922986,0.017015110975,0.44395341153147205,0.7183139534883721,0.22102344340811697,0.9735,-0.5992247622775322,-0.8554627207807779,1.108842380537304,-0.9929672678099042
Walking,Ismael,Oppo,2,7,0.44107983644473814,0.7306955602536997,0.23275850768842962,0.9960599999999993,0.002797774177401277,0.004522313246159415,0.002442295343884756,0.016760021400000002,0.4426317528498266,0.7181818181818183,0.2203932442651878,0.972,-0.6011486923382909,-0.8216927331154555,1.1802676309387747,-0.9625076711546448
Walking,Ismael,Oppo,2,7,0.44006319180571624,0.7306670190274839,0.23324086211242767,0.9960049999999994,0.0027694883994114007,0.004517671677006556,0.002419663590753665,0.016743624975000003,0.4386254749710887,0.7177854122621565,0.22278800100831864,0.971,-0.5618956058467073,-0.8190748257519203,1.2110544323606156,-0.960752374346113
Walking,Ismael,Oppo,2,7,0.4377984057492154,0.7297991543340379,0.2339746659944544,0.9943224999999996,0.0026896309071055644,0.004524782451649092,0.0023817987299779523,0.016792733493750003,0.4343713860895424,0.7113372093023256,0.22346861608268215,0.9595,-0.4649667902536123,-0.797438443352601,1.2709073717669312,-0.9456690861191515
Walking,Ismael,Oppo,2,7,0.43609883528828697,0.7287818446088791,0.23430778926140683,0.9924049999999996,0.00266515733592589,0.0044700772118381775,0.0023690253387395853,0.016623630975,0.43267801090368413,0.7113372093023256,0.22392235946559114,0.959,-0.4072567462072074,-0.7174853246681323,1.286734958054165,-0.8782726440849271
Walking,Ismael,Oppo,2,7,0.4341690071039156,0.7277895084566596,0.23269989916813746,0.9902124999999998,0.002571644779037441,0.004318691762673116,0.002339079430747961,0.01599563234375,0.42991078803898897,0.7113372093023256,0.22278800100831864,0.959,-0.24306636942656867,-0.6217019815184632,1.5068576132514266,-0.7844109283350726
Walking,Ismael,Oppo,2,7,0.4340541880059475,0.7258539904862576,0.23335719687421252,0.9865400000000002,0.002528725615780797,0.003930579497667238,0.002287040660188171,0.014625203400000002,0.428836940360152,0.7113372093023256,0.22354423997983366,0.959,-0.20652123970851877,-0.6388162320443782,1.6098691126493332,-0.7980940191440067
Walking,Ismael,Oppo,2,7,0.4335542293077814,0.7251951638477798,0.2327661961179736,0.9851375000000004,0.002579275014396279,0.0037728452249813104,0.0022179288703107676,0.014012213593750003,0.4284239220221378,0.7113372093023256,0.22346861608268215,0.959,-0.23589706115661757,-0.7546818236478301,1.8170529758311673,-0.8966221008225204
Walking,Ismael,Oppo,2,7,0.43319407731703286,0.7266872357293872,0.23086589362238497,0.9870500000000004,0.002639569808640273,0.003963306965384879,0.0018574776933014741,0.014583407500000001,0.4282174128531307,0.7113372093023256,0.22326695235694483,0.959,-0.2951553728062186,-0.8663513591876675,0.8460536132997736,-0.9405029270352534
Walking,Ismael,Oppo,2,7,0.43885697174954585,0.729064349894292,0.23290395765061786,0.9921600000000009,0.002776637529987329,0.004060532237086357,0.002039359089854547,0.015165434400000002,0.4306542210474145,0.7163583509513742,0.22372069573985381,0.9664999999999999,-0.04154157892539789,-0.9952384062714792,0.5345973987863566,-1.0892163362317613
Walking,Ismael,Oppo,2,7,0.44360007434330084,0.7292909619450318,0.23500189059742904,0.9933775000000007,0.0031388118947435636,0.004072340017875978,0.00211213825782837,0.015188424993750003,0.43346274574591115,0.7183139534883721,0.2256869170657928,0.9715,0.07799541894502049,-1.0059843366479846,0.28043068449920083,-1.1058806373622654
Walking,Ismael,Oppo,2,7,0.4454408970758302,0.7286738900634251,0.23460536929669795,0.9922350000000008,0.0031538877597232355,0.004148303527649522,0.0021327433669435314,0.015472439775000003,0.43647777961341483,0.7183139534883721,0.22556087723720697,0.9715,-0.018331470758748747,-1.0267400667695141,0.25312623063443995,-1.1213630542423103
Walking,Ismael,Oppo,2,7,0.44653704774492003,0.7290599894291758,0.23468137131333525,0.9930100000000004,0.003105812220818573,0.004083709855938992,0.002156662851623957,0.015230824900000002,0.43912109697670576,0.7183139534883721,0.2246281825056718,0.9715,0.022746634894303064,-1.0282124512870476,0.1927177864000682,-1.1224404106004477
Walking,Ismael,Oppo,2,7,0.44675243680819415,0.7293707716701907,0.23581320897403596,0.9938025000000006,0.0031007352529867993,0.004041506554735303,0.0021598986800544884,0.01502021349375,0.44073186849496127,0.7183139534883721,0.22641794807159066,0.9715,0.025095784717091618,-1.018767742891598,0.12340808484823507,-1.1130516754942967
Walking,Ismael,Oppo,2,7,0.4465225921030892,0.7295192917547574,0.23634055961683895,0.9940800000000003,0.0031128949530929762,0.004021234967793066,0.0021139677503889064,0.014943343600000002,0.44073186849496127,0.7183139534883721,0.22641794807159066,0.9715,0.011603248480887007,-1.0142932826630504,0.1864343605363925,-1.110441610514102
Walking,Ismael,Oppo,2,7,0.4467885759127705,0.7295399048625798,0.23694063524073614,0.9941149999999999,0.0031204966364610136,0.004019494773741333,0.0020588621127929064,0.014937956775000004,0.44192962167520244,0.7183139534883721,0.22641794807159066,0.9715,-0.011717128063021498,-1.013428997146165,0.2619672620052782,-1.1097260215367384
Walking,Ismael,Oppo,2,7,0.44697505369238405,0.7289558668076119,0.23743357701033527,0.9930375000000005,0.0031315733652805145,0.004049778278003186,0.0020251723428011377,0.015060141093750002,0.44192962167520244,0.7163583509513742,0.22641794807159066,0.971,-0.03682960461772877,-1.0245803928623927,0.31824094646790035,-1.1219280346604399
Walking,Ismael,Oppo,2,7,0.44940773170328774,0.7286898784355189,0.23875875976808675,0.9925975000000002,0.003263922205413392,0.004053663353163173,0.0018688162254150058,0.015080765493750002,0.4434164876920535,0.7137156448202959,0.22641794807159066,0.9664999999999999,-0.2473081490715625,-1.020973322686182,0.3940637471096884,-1.1208397419613192
Walking,Ismael,Oppo,2,7,0.4521644226003636,0.7288521405919667,0.23909793294681114,0.9929824999999998,0.003296983486784123,0.0040648881394839,0.0018328052410296468,0.015126702193750003,0.446596728894763,0.7137156448202959,0.22641794807159066,0.9664999999999999,-0.34123157053250086,-1.0344672858869322,0.4190449829846439,-1.1358209812385816
Walking,Ismael,Oppo,2,7,0.45212270774822405,0.7280799418604658,0.23863725737332991,0.9915275000000001,0.003297451204634887,0.003943227934922802,0.0018747871047815772,0.014718199243750002,0.44618371055674877,0.7137156448202959,0.2265439879001765,0.9664999999999999,-0.3410889242490347,-0.9965235032482318,0.3599053505318417,-1.0933256181188316
Walking,Ismael,Oppo,2,7,0.45120663307450853,0.7263900634249478,0.24123670279808418,0.9885875,0.0033581805152546724,0.0036603358862731237,0.0017716716099146423,0.013803957343750005,0.4448620518751033,0.7137156448202959,0.22798084194605497,0.9664999999999999,-0.39722887239868454,-0.9776387820181158,0.253332998067032,-1.060925049388011
Walking,Ismael,Oppo,2,7,0.4495781017677188,0.7272575317124744,0.2397724981094026,0.9899649999999997,0.0033886327776357994,0.0038131679253800067,0.0017668398262061054,0.014262338775000003,0.4429208656864365,0.7137156448202959,0.226922107385934,0.9664999999999999,-0.3925459127763422,-0.9741075705588345,0.40244854748703274,-1.064957388144386
Walking,Ismael,Oppo,2,7,0.44806377003138964,0.7294088266384783,0.23905633980337787,0.9936974999999992,0.003196712892605216,0.0040762725294189615,0.0017591780200105628,0.015174945993750005,0.4429208656864365,0.7137156448202959,0.22667002772876232,0.9664999999999999,-0.23803543709007258,-1.0728377814045296,0.5084603854433727,-1.1579771556174911
Walking,Ismael,Oppo,2,7,0.4450307698661821,0.7304723837209308,0.24044655911267956,0.9960049999999989,0.003044025176922032,0.0040760920678414225,0.0018899536278755243,0.015225304975000003,0.4391210969767058,0.7184989429175476,0.22667002772876232,0.9724999999999999,-0.04734217630297666,-1.096213784378479,0.20507912643074722,-1.19309513493661
Walking,Ismael,Oppo,2,7,0.44226396001982515,0.7308713002114172,0.24022309049659696,0.9967599999999988,0.003073685236628121,0.004033613190441895,0.0019206933108785243,0.0150652074,0.4358169502725921,0.7184989429175476,0.22687169145449965,0.9724999999999999,0.014195811636922073,-1.0806921547736477,0.15546038884201696,-1.1801198593235889
Walking,Ismael,Oppo,2,7,0.4406197340161907,0.731592230443975,0.24007461557852283,0.998189999999999,0.0031768869192346704,0.003935548711764566,0.0019333043756694778,0.014675943900000002,0.4339583677515282,0.7184989429175476,0.22687169145449965,0.9724999999999999,-0.054315670050177456,-1.062350164981812,0.1395121486191102,-1.1696606006974004
Walking,Ismael,Oppo,2,7,0.44185403931934614,0.7320720137420724,0.2408836652382154,0.9991224999999995,0.003035947707627451,0.003861463976769187,0.0019217330021930998,0.014398352493750002,0.4339583677515282,0.7184989429175476,0.22798084194605497,0.9724999999999999,0.03381993397711591,-1.0602116728308333,0.10167814331923264,-1.1711694573987965
Walking,Ismael,Oppo,2,7,0.439647695357674,0.730650898520085,0.2413444668515252,0.9964549999999999,0.002960045039775993,0.004008763958782164,0.0019154464918988518,0.014922932975000002,0.43106723938542874,0.7163583509513742,0.22919082430047896,0.969,0.23897585255320264,-1.0934407358078144,0.07955964750216138,-1.1988044332225005
Walking,Ismael,Oppo,2,7,0.43748368577564867,0.7294834830866812,0.2408521552810689,0.9941599999999999,0.002884051860103791,0.004108121691711149,0.001950994192112023,0.0153234344,0.42809350735172647,0.7123678646934462,0.22777917822031765,0.961,0.4784567237750257,-1.1247437963999771,0.04690962200014148,-1.2261422100028332
Walking,Ismael,Oppo,2,7,0.43557554105402324,0.729171643763214,0.23978812704814734,0.9935400000000001,0.002933413968872119,0.00413779197501148,0.0020166165381507346,0.015442448400000001,0.4258219064926483,0.7123678646934462,0.2265439879001765,0.961,0.4992683991449245,-1.1353713294394343,-0.009157564004629304,-1.2356752660760704
Walking,Ismael,Oppo,2,7,0.4333431769370564,0.7287579281183936,0.23885984371061272,0.9925425,0.0027222631250360106,0.004153333860384661,0.0020677046149386335,0.015518428193750003,0.4237981166363787,0.7090909090909091,0.2252079657171666,0.951,0.9576818494327988,-1.1373269927607859,-0.04834352430996791,-1.2378465376684635
Walking,Ismael,Oppo,2,7,0.43239509334214465,0.7291724365750529,0.23821552810688193,0.9932774999999998,0.002643842178214637,0.004166667483858121,0.0021261232747047444,0.015552640493750002,0.4237981166363787,0.7090909090909091,0.2252079657171666,0.951,1.2128379720800382,-1.1589810941466863,-0.10205155375085662,-1.254797888807272
Walking,Ismael,Oppo,2,7,0.43112754006277904,0.7290299947145878,0.23860524325686938,0.9930224999999996,0.002631830684643707,0.0041521775123133054,0.0021036470970584205,0.01550726199375,0.42094829010408064,0.7090909090909091,0.2256869170657928,0.951,1.3508300471004002,-1.1472542594033237,-0.07950715889721272,-1.244668588792311
Walking,Ismael,Oppo,2,7,0.43050161077151844,0.7291771934460887,0.2372723720695742,0.9928949999999996,0.00261242195907453,0.004187000501845284,0.001979779752135227,0.015486053975000002,0.42086568643647776,0.7090909090909091,0.2256112931686413,0.951,1.466809513769208,-1.1291875311887007,0.16779037340269642,-1.2305937165400824
Walking,Ismael,Oppo,2,7,0.4303046010242857,0.7288592758985198,0.23702029241240236,0.9922999999999996,0.0026201586611600157,0.004113855328862568,0.0019992522733874103,0.015235750000000001,0.42016355526185367,0.7090909090909091,0.2256112931686413,0.951,1.4592324866182063,-1.1706478362973793,0.14848894129113965,-1.261518708440582
Walking,Ismael,Oppo,2,7,0.4324227655707915,0.7290987050739958,0.23651890597428793,0.9926450000000001,0.002852067509208611,0.004139716891707572,0.0019064792815081625,0.015329873975000002,0.42094829010408064,0.7090909090909091,0.2256112931686413,0.951,1.2128906746690262,-1.1979745446133863,-0.016749476967135024,-1.2756895043213874
Walking,Ismael,Oppo,2,7,0.43829464728233947,0.729035015856237,0.23691101588101848,0.9931150000000005,0.0034607409384882037,0.004163127936571001,0.001968567180626608,0.015515371775000002,0.4237981166363787,0.7079809725158562,0.2256112931686413,0.949,1.357299096518508,-1.2130836997750252,0.006330746659452213,-1.3054594471907943
