time;gFx;gFy;gFz;TgF;Actividad;movil;sujeto
3,152164;-0,0401;0,8954;0,2834;0,94;walking;Samsung Galaxy S10;Isaías
3,158031;-0,0227;0,901;0,2734;0,942;walking;Samsung Galaxy S10;Isaías
3,163277;-0,0068;0,9073;0,2607;0,944;walking;Samsung Galaxy S10;Isaías
3,167366;0,0046;0,9178;0,2443;0,95;walking;Samsung Galaxy S10;Isaías
3,173499;0,0146;0,9264;0,2289;0,954;walking;Samsung Galaxy S10;Isaías
3,178511;0,021;0,9398;0,2103;0,963;walking;Samsung Galaxy S10;Isaías
3,183374;0,0215;0,9452;0,1908;0,964;walking;Samsung Galaxy S10;Isaías
3,188687;0,023;0,9481;0,1686;0,963;walking;Samsung Galaxy S10;Isaías
3,193179;0,0183;0,9476;0,1434;0,959;walking;Samsung Galaxy S10;Isaías
3,198051;0,0149;0,9452;0,1168;0,952;walking;Samsung Galaxy S10;Isaías
3,202944;0,0068;0,9439;0,0921;0,948;walking;Samsung Galaxy S10;Isaías
3,209784;-0,0051;0,9417;0,0743;0,945;walking;Samsung Galaxy S10;Isaías
3,213564;-0,0186;0,9393;0,0586;0,941;walking;Samsung Galaxy S10;Isaías
3,219027;-0,0357;0,9339;0,0474;0,936;walking;Samsung Galaxy S10;Isaías
3,223405;-0,0525;0,9293;0,0418;0,932;walking;Samsung Galaxy S10;Isaías
3,229149;-0,0669;0,9276;0,0396;0,931;walking;Samsung Galaxy S10;Isaías
3,233464;-0,0808;0,9242;0,0428;0,929;walking;Samsung Galaxy S10;Isaías
3,238546;-0,0904;0,921;0,0476;0,927;walking;Samsung Galaxy S10;Isaías
3,243699;-0,0994;0,9161;0,0616;0,924;walking;Samsung Galaxy S10;Isaías
3,249134;-0,1082;0,9063;0,0789;0,916;walking;Samsung Galaxy S10;Isaías
3,253669;-0,118;0,8983;0,1004;0,912;walking;Samsung Galaxy S10;Isaías
3,259197;-0,1265;0,8929;0,1197;0,91;walking;Samsung Galaxy S10;Isaías
3,263998;-0,1319;0,8958;0,139;0,916;walking;Samsung Galaxy S10;Isaías
3,269826;-0,1312;0,9005;0,1578;0,924;walking;Samsung Galaxy S10;Isaías
3,274317;-0,1292;0,9127;0,1793;0,939;walking;Samsung Galaxy S10;Isaías
3,279057;-0,1192;0,9242;0,1976;0,953;walking;Samsung Galaxy S10;Isaías
3,284637;-0,1097;0,9356;0,2096;0,965;walking;Samsung Galaxy S10;Isaías
3,290054;-0,0994;0,9459;0,2169;0,976;walking;Samsung Galaxy S10;Isaías
3,295104;-0,0899;0,954;0,224;0,984;walking;Samsung Galaxy S10;Isaías
3,299711;-0,0811;0,9618;0,2277;0,992;walking;Samsung Galaxy S10;Isaías
3,304418;-0,073;0,9706;0,2287;1;walking;Samsung Galaxy S10;Isaías
3,311482;-0,0679;0,9747;0,227;1,003;walking;Samsung Galaxy S10;Isaías
3,315605;-0,063;0,9791;0,2213;1,006;walking;Samsung Galaxy S10;Isaías
3,319708;-0,0638;0,9845;0,2162;1,01;walking;Samsung Galaxy S10;Isaías
3,325575;-0,064;0,9896;0,2086;1,013;walking;Samsung Galaxy S10;Isaías
3,330818;-0,0694;0,9921;0,2023;1,015;walking;Samsung Galaxy S10;Isaías
3,334994;-0,0725;0,9909;0,1949;1,012;walking;Samsung Galaxy S10;Isaías
3,340017;-0,0752;0,9887;0,1896;1,009;walking;Samsung Galaxy S10;Isaías
3,349056;-0,0833;0,9845;0,1859;1,005;walking;Samsung Galaxy S10;Isaías
3,350398;-0,088;0,9772;0,1832;0,998;walking;Samsung Galaxy S10;Isaías
3,355253;-0,0926;0,9708;0,1839;0,992;walking;Samsung Galaxy S10;Isaías
3,365994;-0,0987;0,9625;0,1849;0,985;walking;Samsung Galaxy S10;Isaías
3,366933;-0,1041;0,9545;0,1893;0,979;walking;Samsung Galaxy S10;Isaías
3,3706;-0,1109;0,9462;0,1957;0,973;walking;Samsung Galaxy S10;Isaías
3,376476;-0,116;0,9408;0,2091;0,971;walking;Samsung Galaxy S10;Isaías
3,381099;-0,1134;0,9339;0,2174;0,966;walking;Samsung Galaxy S10;Isaías
3,385717;-0,1082;0,9295;0,2191;0,961;walking;Samsung Galaxy S10;Isaías
3,391243;-0,0985;0,9242;0,2145;0,954;walking;Samsung Galaxy S10;Isaías
3,395983;-0,0902;0,9205;0,2047;0,947;walking;Samsung Galaxy S10;Isaías
3,401504;-0,0835;0,9166;0,192;0,94;walking;Samsung Galaxy S10;Isaías
3,406284;-0,0791;0,9168;0,1781;0,937;walking;Samsung Galaxy S10;Isaías
3,411354;-0,0799;0,9151;0,1639;0,933;walking;Samsung Galaxy S10;Isaías
3,416836;-0,0816;0,9129;0,1471;0,928;walking;Samsung Galaxy S10;Isaías
3,42174;-0,084;0,9115;0,1268;0,924;walking;Samsung Galaxy S10;Isaías
3,430394;-0,085;0,9156;0,1072;0,926;walking;Samsung Galaxy S10;Isaías
3,432515;-0,0867;0,9215;0,0872;0,93;walking;Samsung Galaxy S10;Isaías
3,436462;-0,0894;0,9273;0,0718;0,934;walking;Samsung Galaxy S10;Isaías
3,442192;-0,0897;0,9344;0,0591;0,941;walking;Samsung Galaxy S10;Isaías
3,448689;-0,0882;0,945;0,0496;0,95;walking;Samsung Galaxy S10;Isaías
3,452113;-0,0865;0,9515;0,0413;0,956;walking;Samsung Galaxy S10;Isaías
3,457247;-0,0845;0,9623;0,0357;0,967;walking;Samsung Galaxy S10;Isaías
3,46212;-0,0816;0,9701;0,032;0,974;walking;Samsung Galaxy S10;Isaías
3,468166;-0,0813;0,9772;0,0291;0,981;walking;Samsung Galaxy S10;Isaías
3,471957;-0,0796;0,985;0,0303;0,989;walking;Samsung Galaxy S10;Isaías
3,47754;-0,0791;0,9909;0,0362;0,995;walking;Samsung Galaxy S10;Isaías
3,483359;-0,0767;0,996;0,0428;1;walking;Samsung Galaxy S10;Isaías
3,486902;-0,0701;1,0006;0,0489;1,004;walking;Samsung Galaxy S10;Isaías
3,494461;-0,0662;1,0031;0,0545;1,007;walking;Samsung Galaxy S10;Isaías
3,49787;-0,0606;1,0031;0,0584;1,007;walking;Samsung Galaxy S10;Isaías
3,50296;-0,0564;1,0036;0,0611;1,007;walking;Samsung Galaxy S10;Isaías
3,507155;-0,0503;1,0058;0,0616;1,009;walking;Samsung Galaxy S10;Isaías
3,512724;-0,045;1,0077;0,0633;1,011;walking;Samsung Galaxy S10;Isaías
3,517433;-0,0396;1,0109;0,065;1,014;walking;Samsung Galaxy S10;Isaías
3,524005;-0,0362;1,0121;0,066;1,015;walking;Samsung Galaxy S10;Isaías
3,532361;-0,0362;1,0168;0,0669;1,02;walking;Samsung Galaxy S10;Isaías
3,533157;-0,0379;1,0187;0,0701;1,022;walking;Samsung Galaxy S10;Isaías
3,537627;-0,0445;1,0221;0,0704;1,026;walking;Samsung Galaxy S10;Isaías
3,550656;-0,055;1,0236;0,0694;1,027;walking;Samsung Galaxy S10;Isaías
3,55168;-0,0679;1,0229;0,0716;1,028;walking;Samsung Galaxy S10;Isaías
3,553877;-0,0818;1,0212;0,0752;1,027;walking;Samsung Galaxy S10;Isaías
3,558683;-0,097;1,0155;0,0826;1,024;walking;Samsung Galaxy S10;Isaías
3,564099;-0,1112;1,0124;0,0887;1,022;walking;Samsung Galaxy S10;Isaías
3,568148;-0,1285;1,0121;0,0872;1,024;walking;Samsung Galaxy S10;Isaías
3,573291;-0,1534;1,0092;0,0946;1,025;walking;Samsung Galaxy S10;Isaías
3,579868;-0,1776;1,0046;0,0987;1,025;walking;Samsung Galaxy S10;Isaías
3,584391;-0,1969;1,0048;0,0975;1,029;walking;Samsung Galaxy S10;Isaías
3,588725;-0,1996;1,0072;0,1041;1,032;walking;Samsung Galaxy S10;Isaías
3,595585;-0,1949;1,008;0,1116;1,033;walking;Samsung Galaxy S10;Isaías
3,599556;-0,1781;1,0082;0,1153;1,03;walking;Samsung Galaxy S10;Isaías
3,604022;-0,1586;1,0087;0,1143;1,027;walking;Samsung Galaxy S10;Isaías
3,609;-0,1341;1,0097;0,1119;1,025;walking;Samsung Galaxy S10;Isaías
3,614919;-0,1063;1,0058;0,1109;1,017;walking;Samsung Galaxy S10;Isaías
3,619302;-0,0811;1,0055;0,1131;1,015;walking;Samsung Galaxy S10;Isaías
3,624225;-0,053;1,0028;0,1116;1,01;walking;Samsung Galaxy S10;Isaías
3,633984;-0,0306;1,0014;0,1112;1,008;walking;Samsung Galaxy S10;Isaías
3,634423;-0,0134;1,0021;0,1097;1,008;walking;Samsung Galaxy S10;Isaías
3,639289;-0,001;1,0021;0,1021;1,007;walking;Samsung Galaxy S10;Isaías
3,647382;0,0054;1,0046;0,0904;1,009;walking;Samsung Galaxy S10;Isaías
3,649297;0,0093;1,0072;0,0787;1,01;walking;Samsung Galaxy S10;Isaías
3,654333;0,0063;1,0121;0,0686;1,014;walking;Samsung Galaxy S10;Isaías
3,659772;0,0022;1,0136;0,0596;1,015;walking;Samsung Galaxy S10;Isaías
3,66446;-0,0034;1,0158;0,0545;1,017;walking;Samsung Galaxy S10;Isaías
3,669804;-0,0059;1,0224;0,0476;1,024;walking;Samsung Galaxy S10;Isaías
3,675422;-0,0103;1,0273;0,044;1,028;walking;Samsung Galaxy S10;Isaías
3,679902;-0,012;1,0312;0,0396;1,032;walking;Samsung Galaxy S10;Isaías
3,685234;-0,0164;1,0319;0,0347;1,033;walking;Samsung Galaxy S10;Isaías
3,690659;-0,0205;1,0336;0,0281;1,034;walking;Samsung Galaxy S10;Isaías
3,695521;-0,0215;1,0353;0,0198;1,036;walking;Samsung Galaxy S10;Isaías
3,699849;-0,0215;1,0412;0,0195;1,042;walking;Samsung Galaxy S10;Isaías
3,705946;-0,0188;1,0519;0,0237;1,052;walking;Samsung Galaxy S10;Isaías
3,71357;-0,012;1,0625;0,0278;1,063;walking;Samsung Galaxy S10;Isaías
3,72112;-0,0012;1,072;0,0335;1,073;walking;Samsung Galaxy S10;Isaías
3,721742;0,0051;1,08;0,0435;1,081;walking;Samsung Galaxy S10;Isaías
3,72526;0,0098;1,0791;0,0591;1,081;walking;Samsung Galaxy S10;Isaías
3,730525;0,0088;1,0774;0,0733;1,08;walking;Samsung Galaxy S10;Isaías
3,735462;0,0037;1,073;0,0924;1,077;walking;Samsung Galaxy S10;Isaías
3,74048;-0,0059;1,0712;0,1121;1,077;walking;Samsung Galaxy S10;Isaías
3,745662;-0,0122;1,0752;0,1336;1,083;walking;Samsung Galaxy S10;Isaías
3,750687;-0,0156;1,0842;0,1556;1,095;walking;Samsung Galaxy S10;Isaías
3,755848;-0,0176;1,0983;0,1771;1,113;walking;Samsung Galaxy S10;Isaías
3,761917;-0,0149;1,1064;0,1971;1,124;walking;Samsung Galaxy S10;Isaías
3,766648;-0,0054;1,1113;0,2133;1,132;walking;Samsung Galaxy S10;Isaías
3,771015;0,0093;1,1118;0,216;1,133;walking;Samsung Galaxy S10;Isaías
3,776059;0,0308;1,1018;0,2047;1,121;walking;Samsung Galaxy S10;Isaías
3,781492;0,0557;1,0913;0,1742;1,106;walking;Samsung Galaxy S10;Isaías
3,787145;0,0728;1,0764;0,1341;1,087;walking;Samsung Galaxy S10;Isaías
3,79132;0,0811;1,0712;0,0884;1,078;walking;Samsung Galaxy S10;Isaías
3,796576;0,0811;1,072;0,0423;1,076;walking;Samsung Galaxy S10;Isaías
3,802792;0,0752;1,0827;0,0005;1,085;walking;Samsung Galaxy S10;Isaías
3,806571;0,0645;1,1027;-0,0308;1,105;walking;Samsung Galaxy S10;Isaías
3,813812;0,0506;1,1282;-0,0523;1,131;walking;Samsung Galaxy S10;Isaías
3,817612;0,0323;1,1526;-0,0645;1,155;walking;Samsung Galaxy S10;Isaías
3,821808;0,0093;1,1792;-0,0677;1,181;walking;Samsung Galaxy S10;Isaías
3,827485;-0,0166;1,2046;-0,0645;1,206;walking;Samsung Galaxy S10;Isaías
3,834314;-0,0459;1,2239;-0,0474;1,226;walking;Samsung Galaxy S10;Isaías
3,836854;-0,0679;1,2391;-0,0208;1,241;walking;Samsung Galaxy S10;Isaías
3,842367;-0,0889;1,2388;0,019;1,242;walking;Samsung Galaxy S10;Isaías
3,853187;-0,1026;1,222;0,0699;1,228;walking;Samsung Galaxy S10;Isaías
3,85366;-0,1153;1,1902;0,1243;1,202;walking;Samsung Galaxy S10;Isaías
3,8572;-0,1207;1,1501;0,1922;1,172;walking;Samsung Galaxy S10;Isaías
3,862685;-0,1138;1,113;0,256;1,148;walking;Samsung Galaxy S10;Isaías
3,86792;-0,1055;1,0786;0,311;1,127;walking;Samsung Galaxy S10;Isaías
3,872916;-0,095;1,0436;0,3645;1,11;walking;Samsung Galaxy S10;Isaías
3,878359;-0,0872;1,006;0,4177;1,093;walking;Samsung Galaxy S10;Isaías
3,882776;-0,086;0,9691;0,4642;1,078;walking;Samsung Galaxy S10;Isaías
3,887424;-0,0865;0,9378;0,4986;1,066;walking;Samsung Galaxy S10;Isaías
3,892705;-0,0894;0,9044;0,5225;1,048;walking;Samsung Galaxy S10;Isaías
3,897828;-0,0933;0,8838;0,5262;1,033;walking;Samsung Galaxy S10;Isaías
3,903708;-0,107;0,8646;0,5189;1,014;walking;Samsung Galaxy S10;Isaías
3,907924;-0,1202;0,8465;0,5033;0,992;walking;Samsung Galaxy S10;Isaías
3,9132;-0,1334;0,8372;0,4764;0,972;walking;Samsung Galaxy S10;Isaías
3,918707;-0,1483;0,8304;0,4317;0,948;walking;Samsung Galaxy S10;Isaías
3,923136;-0,1586;0,8281;0,3811;0,925;walking;Samsung Galaxy S10;Isaías
3,932856;-0,1676;0,8331;0,3247;0,91;walking;Samsung Galaxy S10;Isaías
3,93377;-0,1691;0,848;0,2648;0,904;walking;Samsung Galaxy S10;Isaías
3,938294;-0,1666;0,8729;0,2055;0,912;walking;Samsung Galaxy S10;Isaías
3,947457;-0,1661;0,8998;0,1586;0,929;walking;Samsung Galaxy S10;Isaías
3,948357;-0,1642;0,9308;0,1209;0,953;walking;Samsung Galaxy S10;Isaías
3,953461;-0,1612;0,9584;0,0897;0,976;walking;Samsung Galaxy S10;Isaías
3,958373;-0,1544;0,9882;0,0664;1,002;walking;Samsung Galaxy S10;Isaías
3,964095;-0,1429;1,0129;0,0523;1,024;walking;Samsung Galaxy S10;Isaías
3,968747;-0,1234;1,0407;0,0476;1,049;walking;Samsung Galaxy S10;Isaías
3,973622;-0,1002;1,0669;0,0498;1,073;walking;Samsung Galaxy S10;Isaías
3,980531;-0,0747;1,0864;0,0596;1,091;walking;Samsung Galaxy S10;Isaías
3,984474;-0,0513;1,0971;0,0779;1,101;walking;Samsung Galaxy S10;Isaías
3,988818;-0,0271;1,1013;0,1053;1,107;walking;Samsung Galaxy S10;Isaías
3,994811;-0,0037;1,1008;0,14;1,11;walking;Samsung Galaxy S10;Isaías
3,999391;0,0178;1,0974;0,1756;1,111;walking;Samsung Galaxy S10;Isaías
4,004144;0,0352;1,0857;0,2084;1,106;walking;Samsung Galaxy S10;Isaías
4,010388;0,0454;1,0678;0,2382;1,095;walking;Samsung Galaxy S10;Isaías
4,014481;0,0506;1,0512;0,2658;1,085;walking;Samsung Galaxy S10;Isaías
4,019735;0,0508;1,0314;0,2851;1,071;walking;Samsung Galaxy S10;Isaías
4,025635;0,0481;1,0124;0,3012;1,057;walking;Samsung Galaxy S10;Isaías
4,033411;0,0371;0,9943;0,3032;1,04;walking;Samsung Galaxy S10;Isaías
4,034708;0,0237;0,9808;0,3002;1,026;walking;Samsung Galaxy S10;Isaías
4,03966;0,0083;0,9679;0,2897;1,01;walking;Samsung Galaxy S10;Isaías
4,05108;-0,0146;0,9645;0,2697;1,002;walking;Samsung Galaxy S10;Isaías
4,05184;-0,0376;0,9645;0,2487;0,997;walking;Samsung Galaxy S10;Isaías
4,05501;-0,0606;0,9667;0,2235;0,994;walking;Samsung Galaxy S10;Isaías
4,060161;-0,0826;0,9728;0,2013;0,997;walking;Samsung Galaxy S10;Isaías
4,065311;-0,0992;0,9762;0,1796;0,998;walking;Samsung Galaxy S10;Isaías
4,069843;-0,1099;0,9786;0,16;0,998;walking;Samsung Galaxy S10;Isaías
4,075073;-0,117;0,9808;0,1431;0,998;walking;Samsung Galaxy S10;Isaías
4,080217;-0,1221;0,9818;0,129;0,998;walking;Samsung Galaxy S10;Isaías
4,085269;-0,1236;0,9816;0,1219;0,997;walking;Samsung Galaxy S10;Isaías
4,090304;-0,1248;0,9786;0,1199;0,994;walking;Samsung Galaxy S10;Isaías
4,096721;-0,1302;0,9696;0,1224;0,986;walking;Samsung Galaxy S10;Isaías
4,100547;-0,1302;0,9535;0,1309;0,971;walking;Samsung Galaxy S10;Isaías
4,105512;-0,1324;0,94;0,1412;0,96;walking;Samsung Galaxy S10;Isaías
4,111823;-0,1297;0,9227;0,1527;0,944;walking;Samsung Galaxy S10;Isaías
4,115839;-0,1287;0,9073;0,1651;0,931;walking;Samsung Galaxy S10;Isaías
4,12087;-0,1246;0,898;0,1769;0,924;walking;Samsung Galaxy S10;Isaías
4,127207;-0,1173;0,8888;0,1854;0,915;walking;Samsung Galaxy S10;Isaías
4,134013;-0,1151;0,8812;0,1918;0,909;walking;Samsung Galaxy S10;Isaías
4,141136;-0,1153;0,8765;0,2013;0,907;walking;Samsung Galaxy S10;Isaías
4,141753;-0,116;0,8733;0,2099;0,906;walking;Samsung Galaxy S10;Isaías
4,153038;-0,1165;0,869;0,2118;0,902;walking;Samsung Galaxy S10;Isaías
4,153852;-0,1153;0,8682;0,2135;0,901;walking;Samsung Galaxy S10;Isaías
4,156305;-0,1129;0,8731;0,2118;0,905;walking;Samsung Galaxy S10;Isaías
4,161643;-0,1087;0,8797;0,2069;0,91;walking;Samsung Galaxy S10;Isaías
4,166793;-0,1058;0,8875;0,1996;0,916;walking;Samsung Galaxy S10;Isaías
4,171553;-0,1026;0,8983;0,1944;0,925;walking;Samsung Galaxy S10;Isaías
4,176386;-0,1004;0,911;0,1852;0,935;walking;Samsung Galaxy S10;Isaías
4,182204;-0,0943;0,92;0,1771;0,942;walking;Samsung Galaxy S10;Isaías
4,186724;-0,0877;0,9261;0,1666;0,945;walking;Samsung Galaxy S10;Isaías
4,191808;-0,0791;0,9334;0,1593;0,95;walking;Samsung Galaxy S10;Isaías
4,197706;-0,0701;0,9383;0,151;0,953;walking;Samsung Galaxy S10;Isaías
4,202128;-0,0601;0,9435;0,1409;0,956;walking;Samsung Galaxy S10;Isaías
4,208061;-0,0503;0,9457;0,1307;0,956;walking;Samsung Galaxy S10;Isaías
4,213332;-0,043;0,9491;0,1197;0,958;walking;Samsung Galaxy S10;Isaías
4,217847;-0,034;0,9508;0,1087;0,958;walking;Samsung Galaxy S10;Isaías
4,223046;-0,0261;0,9537;0,0977;0,959;walking;Samsung Galaxy S10;Isaías
4,227338;-0,0183;0,9596;0,088;0,964;walking;Samsung Galaxy S10;Isaías
4,233486;-0,0142;0,9652;0,0782;0,968;walking;Samsung Galaxy S10;Isaías
4,243702;-0,0103;0,9721;0,0696;0,975;walking;Samsung Galaxy S10;Isaías
4,244218;-0,0066;0,9801;0,0603;0,982;walking;Samsung Galaxy S10;Isaías
4,251488;-0,01;0,9835;0,0518;0,985;walking;Samsung Galaxy S10;Isaías
4,252586;-0,0154;0,9848;0,0447;0,986;walking;Samsung Galaxy S10;Isaías
4,257928;-0,0249;0,9869;0,0403;0,988;walking;Samsung Galaxy S10;Isaías
4,263457;-0,0376;0,9889;0,0406;0,99;walking;Samsung Galaxy S10;Isaías
4,267741;-0,0535;0,9884;0,0411;0,991;walking;Samsung Galaxy S10;Isaías
4,273062;-0,0679;0,9862;0,0479;0,99;walking;Samsung Galaxy S10;Isaías
4,278709;-0,0808;0,9845;0,063;0,99;walking;Samsung Galaxy S10;Isaías
4,283236;-0,0933;0,9801;0,0765;0,988;walking;Samsung Galaxy S10;Isaías
4,288303;-0,1024;0,9796;0,0921;0,989;walking;Samsung Galaxy S10;Isaías
4,293171;-0,1065;0,9779;0,108;0,99;walking;Samsung Galaxy S10;Isaías
4,298671;-0,1087;0,9791;0,1258;0,993;walking;Samsung Galaxy S10;Isaías
4,303916;-0,1072;0,9786;0,1449;0,995;walking;Samsung Galaxy S10;Isaías
4,308543;-0,1046;0,9777;0,1656;0,997;walking;Samsung Galaxy S10;Isaías
4,313584;-0,0999;0,9769;0,1842;0,999;walking;Samsung Galaxy S10;Isaías
4,318575;-0,0921;0,9784;0,1954;1,002;walking;Samsung Galaxy S10;Isaías
4,323358;-0,0838;0,9806;0,2052;1,005;walking;Samsung Galaxy S10;Isaías
4,331167;-0,0791;0,984;0,2116;1,01;walking;Samsung Galaxy S10;Isaías
4,341081;-0,0752;0,9867;0,213;1,012;walking;Samsung Galaxy S10;Isaías
4,341732;-0,0718;0,9896;0,2113;1,014;walking;Samsung Galaxy S10;Isaías
4,343884;-0,0699;0,9935;0,2023;1,016;walking;Samsung Galaxy S10;Isaías
4,348951;-0,0682;0,9935;0,1922;1,014;walking;Samsung Galaxy S10;Isaías
4,353947;-0,0711;0,9909;0,1783;1,009;walking;Samsung Galaxy S10;Isaías
4,358974;-0,074;0,9852;0,1625;1,001;walking;Samsung Galaxy S10;Isaías
4,364581;-0,0813;0,9821;0,1481;0,996;walking;Samsung Galaxy S10;Isaías
4,369207;-0,0894;0,9816;0,1344;0,995;walking;Samsung Galaxy S10;Isaías
4,374184;-0,1009;0,9791;0,1226;0,992;walking;Samsung Galaxy S10;Isaías
4,379521;-0,1102;0,9821;0,1138;0,995;walking;Samsung Galaxy S10;Isaías
4,384536;-0,1182;0,9872;0,1134;1,001;walking;Samsung Galaxy S10;Isaías
4,389454;-0,1239;0,9879;0,1163;1,002;walking;Samsung Galaxy S10;Isaías
4,394652;-0,1292;0,9884;0,1226;1,004;walking;Samsung Galaxy S10;Isaías
4,399816;-0,1358;0,9848;0,1319;1,003;walking;Samsung Galaxy S10;Isaías
4,404547;-0,1422;0,9762;0,1383;0,996;walking;Samsung Galaxy S10;Isaías
4,409955;-0,1429;0,9706;0,1456;0,992;walking;Samsung Galaxy S10;Isaías
4,415405;-0,1427;0,9677;0,1485;0,989;walking;Samsung Galaxy S10;Isaías
4,419941;-0,1395;0,9662;0,1537;0,988;walking;Samsung Galaxy S10;Isaías
4,425171;-0,138;0,9603;0,161;0,983;walking;Samsung Galaxy S10;Isaías
4,430482;-0,1383;0,9564;0,1681;0,981;walking;Samsung Galaxy S10;Isaías
4,435895;-0,1412;0,9552;0,1676;0,98;walking;Samsung Galaxy S10;Isaías
4,440991;-0,1476;0,9555;0,1656;0,981;walking;Samsung Galaxy S10;Isaías
4,451066;-0,1554;0,9542;0,1642;0,981;walking;Samsung Galaxy S10;Isaías
4,452021;-0,1627;0,9535;0,1659;0,981;walking;Samsung Galaxy S10;Isaías
4,455592;-0,1688;0,9584;0,1654;0,987;walking;Samsung Galaxy S10;Isaías
4,460649;-0,1722;0,9633;0,1673;0,993;walking;Samsung Galaxy S10;Isaías
4,467256;-0,1761;0,9686;0,1681;0,999;walking;Samsung Galaxy S10;Isaías
4,471368;-0,1752;0,9733;0,173;1,004;walking;Samsung Galaxy S10;Isaías
4,475442;-0,1742;0,9743;0,1791;1,006;walking;Samsung Galaxy S10;Isaías
4,480709;-0,1688;0,9747;0,1852;1,006;walking;Samsung Galaxy S10;Isaías
4,486172;-0,1559;0,9789;0,191;1,009;walking;Samsung Galaxy S10;Isaías
4,49104;-0,1412;0,9865;0,1984;1,016;walking;Samsung Galaxy S10;Isaías
4,497177;-0,1236;0,9916;0,2045;1,02;walking;Samsung Galaxy S10;Isaías
4,502205;-0,1104;0,995;0,2074;1,022;walking;Samsung Galaxy S10;Isaías
4,50618;-0,0975;0,9943;0,2084;1,021;walking;Samsung Galaxy S10;Isaías
4,511275;-0,0919;0,9916;0,205;1,017;walking;Samsung Galaxy S10;Isaías
4,516551;-0,0877;0,9877;0,1991;1,011;walking;Samsung Galaxy S10;Isaías
4,521567;-0,0882;0,9855;0,1891;1,007;walking;Samsung Galaxy S10;Isaías
4,527664;-0,0892;0,9804;0,1776;1;walking;Samsung Galaxy S10;Isaías
4,531857;-0,0936;0,9806;0,1634;0,999;walking;Samsung Galaxy S10;Isaías
4,537166;-0,0963;0,9782;0,1461;0,994;walking;Samsung Galaxy S10;Isaías
4,542753;-0,1043;0,9777;0,1304;0,992;walking;Samsung Galaxy S10;Isaías
4,551221;-0,1097;0,9791;0,1156;0,992;walking;Samsung Galaxy S10;Isaías
4,552429;-0,1119;0,9833;0,1002;0,995;walking;Samsung Galaxy S10;Isaías
4,5616;-0,1146;0,9852;0,085;0,996;walking;Samsung Galaxy S10;Isaías
4,569155;-0,1156;0,9916;0,0716;1,001;walking;Samsung Galaxy S10;Isaías
4,570229;-0,1168;0,9935;0,0599;1,002;walking;Samsung Galaxy S10;Isaías
4,571994;-0,119;0,9952;0,0484;1,004;walking;Samsung Galaxy S10;Isaías
4,576969;-0,1197;0,9957;0,0403;1,004;walking;Samsung Galaxy S10;Isaías
4,582235;-0,1199;0,9972;0,0364;1,005;walking;Samsung Galaxy S10;Isaías
4,58712;-0,1217;1,0048;0,0335;1,013;walking;Samsung Galaxy S10;Isaías
4,592293;-0,1214;1,0109;0,0335;1,019;walking;Samsung Galaxy S10;Isaías
4,597524;-0,1221;1,0204;0,0371;1,028;walking;Samsung Galaxy S10;Isaías
4,602682;-0,1234;1,029;0,045;1,037;walking;Samsung Galaxy S10;Isaías
4,607851;-0,1239;1,0348;0,0533;1,044;walking;Samsung Galaxy S10;Isaías
4,61394;-0,1219;1,039;0,0674;1,048;walking;Samsung Galaxy S10;Isaías
4,617849;-0,1197;1,0466;0,0843;1,057;walking;Samsung Galaxy S10;Isaías
4,622968;-0,116;1,0509;0,098;1,062;walking;Samsung Galaxy S10;Isaías
4,62767;-0,1126;1,0573;0,1126;1,069;walking;Samsung Galaxy S10;Isaías
4,63293;-0,1107;1,0612;0,1282;1,075;walking;Samsung Galaxy S10;Isaías
4,637926;-0,1104;1,0649;0,1446;1,08;walking;Samsung Galaxy S10;Isaías
4,643107;-0,1126;1,0676;0,1632;1,086;walking;Samsung Galaxy S10;Isaías
4,652358;-0,1156;1,0656;0,1771;1,086;walking;Samsung Galaxy S10;Isaías
4,653168;-0,1219;1,07;0,1883;1,093;walking;Samsung Galaxy S10;Isaías
4,658047;-0,1285;1,0761;0,1925;1,101;walking;Samsung Galaxy S10;Isaías
4,667102;-0,1346;1,0825;0,2003;1,109;walking;Samsung Galaxy S10;Isaías
4,668488;-0,1412;1,093;0,2108;1,122;walking;Samsung Galaxy S10;Isaías
4,673277;-0,1412;1,1047;0,2216;1,136;walking;Samsung Galaxy S10;Isaías
4,679339;-0,1351;1,1132;0,2291;1,145;walking;Samsung Galaxy S10;Isaías
4,683747;-0,127;1,1233;0,2321;1,154;walking;Samsung Galaxy S10;Isaías
4,688563;-0,1121;1,1318;0,2272;1,16;walking;Samsung Galaxy S10;Isaías
4,69482;-0,0933;1,1362;0,2101;1,159;walking;Samsung Galaxy S10;Isaías
4,699257;-0,0745;1,1352;0,1857;1,153;walking;Samsung Galaxy S10;Isaías
4,703947;-0,0579;1,1384;0,1612;1,151;walking;Samsung Galaxy S10;Isaías
4,709944;-0,0386;1,1426;0,1392;1,152;walking;Samsung Galaxy S10;Isaías
4,71521;-0,0222;1,1516;0,1192;1,158;walking;Samsung Galaxy S10;Isaías
4,719164;-0,0073;1,1658;0,1053;1,171;walking;Samsung Galaxy S10;Isaías
4,725099;0,0049;1,1831;0,0963;1,187;walking;Samsung Galaxy S10;Isaías
4,729922;0,0171;1,1995;0,0943;1,203;walking;Samsung Galaxy S10;Isaías
4,736212;0,0227;1,2139;0,1004;1,218;walking;Samsung Galaxy S10;Isaías
